user_id,tweet_id,tweet_creation_date
961640211179606016,1609492492000403456,2023-01-01T10:11:27.000Z
1086671425400754176,1609493352264925184,2023-01-01T10:14:52.000Z
893940623304216576,1609493364772069377,2023-01-01T10:14:55.000Z
1511590589405536259,1609493411148570628,2023-01-01T10:15:06.000Z
1191969099624128512,1609493439443353600,2023-01-01T10:15:13.000Z
1191969099624128512,1609493488625762304,2023-01-01T10:15:25.000Z
322559453,1609493858295111681,2023-01-01T10:16:53.000Z
1520067665741680641,1609493884333170688,2023-01-01T10:16:59.000Z
785099695895015424,1609494137283432449,2023-01-01T10:17:59.000Z
1328260377013067776,1609495724974084098,2023-01-01T10:24:18.000Z
416332992,1609496759167754240,2023-01-01T10:28:25.000Z
18384297,1609496868584669184,2023-01-01T10:28:51.000Z
1320936961,1609497077322551299,2023-01-01T10:29:40.000Z
1265351627826921478,1609497291681067015,2023-01-01T10:30:32.000Z
1200330399102197761,1609497928133115904,2023-01-01T10:33:03.000Z
1371551211351121920,1609497991471144960,2023-01-01T10:33:18.000Z
1564987833168920576,1609498338084413440,2023-01-01T10:34:41.000Z
1364130692075028483,1609499489689128961,2023-01-01T10:39:16.000Z
154270809,1609499716881977344,2023-01-01T10:40:10.000Z
170415029,1609499799941775361,2023-01-01T10:40:30.000Z
155097013,1609499884004032512,2023-01-01T10:40:50.000Z
1132890775891505152,1609500062178050048,2023-01-01T10:41:32.000Z
1488826979025657859,1609500203920379905,2023-01-01T10:42:06.000Z
1462668089980555265,1609500296731918336,2023-01-01T10:42:28.000Z
174936822,1609500471793778689,2023-01-01T10:43:10.000Z
141738772,1609500722835374080,2023-01-01T10:44:10.000Z
160685654,1609500976121274369,2023-01-01T10:45:10.000Z
1565280726156804099,1609501195533426688,2023-01-01T10:46:02.000Z
1583958193,1609501227171315712,2023-01-01T10:46:10.000Z
1564585764,1609501500513861634,2023-01-01T10:47:15.000Z
154397873,1609501731855163392,2023-01-01T10:48:10.000Z
1565280726156804099,1609501769473613825,2023-01-01T10:48:19.000Z
143533381,1609501983920082945,2023-01-01T10:49:10.000Z
1474855328818741249,1609502327047884801,2023-01-01T10:50:32.000Z
1364130692075028483,1609502340771418112,2023-01-01T10:50:35.000Z
1297927633834049538,1609502700374196224,2023-01-01T10:52:01.000Z
1056560259521789957,1609503499867557889,2023-01-01T10:55:12.000Z
1188728959,1609504468588011520,2023-01-01T10:59:03.000Z
1174982905728249856,1609504714122461186,2023-01-01T11:00:01.000Z
1364130692075028483,1609505109360140289,2023-01-01T11:01:35.000Z
1364130692075028483,1609505947935821824,2023-01-01T11:04:55.000Z
2757172241,1609506007956455426,2023-01-01T11:05:10.000Z
1565280726156804099,1609506272721657858,2023-01-01T11:06:13.000Z
1547891614873333761,1609506358629392387,2023-01-01T11:06:33.000Z
1565280726156804099,1609506542985920513,2023-01-01T11:07:17.000Z
1565280726156804099,1609506587340595201,2023-01-01T11:07:28.000Z
2880970217,1609506662397640705,2023-01-01T11:07:46.000Z
1049393209871409159,1609507163390595074,2023-01-01T11:09:45.000Z
1533209625176248326,1609507563024048128,2023-01-01T11:11:20.000Z
2933447393,1609507931355070467,2023-01-01T11:12:48.000Z
1531384524256514048,1609508014372823041,2023-01-01T11:13:08.000Z
1275263857980616705,1609508113207508994,2023-01-01T11:13:32.000Z
1511590589405536259,1609508514640052224,2023-01-01T11:15:07.000Z
1511590589405536259,1609508511968555009,2023-01-01T11:15:07.000Z
1191969099624128512,1609508539197804547,2023-01-01T11:15:13.000Z
1191969099624128512,1609508548966236162,2023-01-01T11:15:15.000Z
1431556267978502145,1609509062240002050,2023-01-01T11:17:18.000Z
3229980963,1609509713170894848,2023-01-01T11:19:53.000Z
3229980963,1609509759627018240,2023-01-01T11:20:04.000Z
952544554544230405,1609510607757139968,2023-01-01T11:23:26.000Z
1371551211351121920,1609510628934275073,2023-01-01T11:23:31.000Z
1565280726156804099,1609510781887946752,2023-01-01T11:24:08.000Z
4926382652,1609511081193635840,2023-01-01T11:25:19.000Z
1371551211351121920,1609511133311819778,2023-01-01T11:25:32.000Z
4926382652,1609511284961341440,2023-01-01T11:26:08.000Z
1585213462619332610,1609511463336411137,2023-01-01T11:26:50.000Z
1371551211351121920,1609511637693644800,2023-01-01T11:27:32.000Z
1174982905728249856,1609512262594711552,2023-01-01T11:30:01.000Z
709564705304498176,1609512271419478017,2023-01-01T11:30:03.000Z
1010498049058201600,1609512302813798402,2023-01-01T11:30:10.000Z
1364130692075028483,1609512407960788994,2023-01-01T11:30:36.000Z
1364130692075028483,1609512575544213504,2023-01-01T11:31:15.000Z
27339215,1609512689046257664,2023-01-01T11:31:43.000Z
1566906566695174144,1609512949093175297,2023-01-01T11:32:45.000Z
555269943,1609513171831914499,2023-01-01T11:33:38.000Z
933613870756892673,1609513536052510721,2023-01-01T11:35:04.000Z
1579945428660920351,1609514543163514880,2023-01-01T11:39:05.000Z
1594688265814126592,1609515286700621826,2023-01-01T11:42:02.000Z
333825255,1609515291385683968,2023-01-01T11:42:03.000Z
1127630178644054018,1609516215793324033,2023-01-01T11:45:43.000Z
1403861754808049666,1609516517141405697,2023-01-01T11:46:55.000Z
1257992259049369601,1609516551899865094,2023-01-01T11:47:04.000Z
1371551211351121920,1609516699266547712,2023-01-01T11:47:39.000Z
1364130692075028483,1609516938471825409,2023-01-01T11:48:36.000Z
1451534649474359308,1609517243339243526,2023-01-01T11:49:48.000Z
1264433760,1609519012953853953,2023-01-01T11:56:50.000Z
1243140150999293955,1609519134840086528,2023-01-01T11:57:19.000Z
1164155394090000384,1609519431729950726,2023-01-01T11:58:30.000Z
2912679671,1609519604115668994,2023-01-01T11:59:11.000Z
326878418,1609519644842332162,2023-01-01T11:59:21.000Z
285620205,1609521334727630850,2023-01-01T12:06:04.000Z
2621980820,1609521344114487297,2023-01-01T12:06:06.000Z
36117076,1609521967614550016,2023-01-01T12:08:35.000Z
130344472,1609522286054498310,2023-01-01T12:09:51.000Z
734027402771333121,1609522407399915520,2023-01-01T12:10:20.000Z
326878418,1609522597179412480,2023-01-01T12:11:05.000Z
1295341819174191104,1609523207849009161,2023-01-01T12:13:30.000Z
1371551211351121920,1609523269366857729,2023-01-01T12:13:45.000Z
1437427411205779463,1609523271938211840,2023-01-01T12:13:46.000Z
1191969099624128512,1609523640768364545,2023-01-01T12:15:14.000Z
1191969099624128512,1609523687941722113,2023-01-01T12:15:25.000Z
1600914322355818498,1609524041051787264,2023-01-01T12:16:49.000Z
1600914322355818498,1609524040930050048,2023-01-01T12:16:49.000Z
1600914322355818498,1609524040900743168,2023-01-01T12:16:49.000Z
1364130692075028483,1609524152137826306,2023-01-01T12:17:16.000Z
1582584003563225089,1609524171997958145,2023-01-01T12:17:20.000Z
357472057,1609524594158731265,2023-01-01T12:19:01.000Z
1533009832306941953,1609524661242531847,2023-01-01T12:19:17.000Z
1405901684652580872,1609524749318721536,2023-01-01T12:19:38.000Z
1458511975932121096,1609524877936967680,2023-01-01T12:20:09.000Z
737142202481016832,1609524917938327552,2023-01-01T12:20:18.000Z
893940623304216576,1609525032849383424,2023-01-01T12:20:46.000Z
3180965054,1609525038390349826,2023-01-01T12:20:47.000Z
1530595607441813504,1609525149531000834,2023-01-01T12:21:13.000Z
2835501666,1609525244276150272,2023-01-01T12:21:36.000Z
889763039045705728,1609525408591921152,2023-01-01T12:22:15.000Z
1533138424265334786,1609525503060316160,2023-01-01T12:22:38.000Z
1438824923317903366,1609525642361729025,2023-01-01T12:23:11.000Z
911974248331190272,1609525846683029505,2023-01-01T12:24:00.000Z
1532690518991425537,1609525846573735937,2023-01-01T12:24:00.000Z
709564705304498176,1609525861551595523,2023-01-01T12:24:03.000Z
1533181242526556162,1609525911988174849,2023-01-01T12:24:15.000Z
1544870956648349697,1609526085972119552,2023-01-01T12:24:57.000Z
1405910497556324365,1609526180612390913,2023-01-01T12:25:19.000Z
912927251926151168,1609526184408408064,2023-01-01T12:25:20.000Z
1543384902485377025,1609526232915255296,2023-01-01T12:25:32.000Z
268270696,1609526398783295491,2023-01-01T12:26:11.000Z
1497875868617613312,1609526793027063812,2023-01-01T12:27:45.000Z
2808393240,1609526861733974019,2023-01-01T12:28:02.000Z
2808393240,1609526933037146116,2023-01-01T12:28:19.000Z
85358260,1609527216920035329,2023-01-01T12:29:26.000Z
19284888,1609527389167685634,2023-01-01T12:30:07.000Z
3572912359,1609527414975086592,2023-01-01T12:30:13.000Z
1371551211351121920,1609527817452109825,2023-01-01T12:31:49.000Z
822828876,1609528429073862656,2023-01-01T12:34:15.000Z
897436582130589697,1609528726215348224,2023-01-01T12:35:26.000Z
1155470031225884675,1609528965789802497,2023-01-01T12:36:23.000Z
1582584003563225089,1609529086229069824,2023-01-01T12:36:52.000Z
73624511,1609529103870492672,2023-01-01T12:36:56.000Z
983348372307296256,1609529225735962624,2023-01-01T12:37:25.000Z
73624511,1609529300252004352,2023-01-01T12:37:43.000Z
2933447393,1609529367939399682,2023-01-01T12:37:59.000Z
1155470031225884675,1609530033382776839,2023-01-01T12:40:38.000Z
1264433760,1609530461327601667,2023-01-01T12:42:20.000Z
2808393240,1609531233004060672,2023-01-01T12:45:24.000Z
1565280726156804099,1609531789235703809,2023-01-01T12:47:36.000Z
1495756903670075395,1609532036515090442,2023-01-01T12:48:35.000Z
1371551211351121920,1609532361321979904,2023-01-01T12:49:53.000Z
1494683396664356867,1609532454699925505,2023-01-01T12:50:15.000Z
19695907,1609532837308370952,2023-01-01T12:51:46.000Z
1371551211351121920,1609532868027453440,2023-01-01T12:51:54.000Z
1371551211351121920,1609533372509945857,2023-01-01T12:53:54.000Z
2365574373,1609533549845123072,2023-01-01T12:54:36.000Z
1582584003563225089,1609534277242261506,2023-01-01T12:57:30.000Z
486897633,1609535869811130368,2023-01-01T13:03:49.000Z
260149792,1609536055258275840,2023-01-01T13:04:33.000Z
928368301755064320,1609536492233261056,2023-01-01T13:06:18.000Z
36032128,1609537031599960064,2023-01-01T13:08:26.000Z
141174934,1609537818816122882,2023-01-01T13:11:34.000Z
144588063,1609538509488128000,2023-01-01T13:14:19.000Z
1191969099624128512,1609538738010324992,2023-01-01T13:15:13.000Z
1191969099624128512,1609538764803555329,2023-01-01T13:15:19.000Z
1191969099624128512,1609538803823247362,2023-01-01T13:15:29.000Z
1191969099624128512,1609538827693051905,2023-01-01T13:15:34.000Z
3697294275,1609539537448931329,2023-01-01T13:18:24.000Z
3697294275,1609539556935622656,2023-01-01T13:18:28.000Z
2946531122,1609540675107958786,2023-01-01T13:22:55.000Z
1538461637807595521,1609540906184593409,2023-01-01T13:23:50.000Z
1364130692075028483,1609541217791971334,2023-01-01T13:25:04.000Z
84676394,1609541658894376961,2023-01-01T13:26:49.000Z
262749118,1609541676967632896,2023-01-01T13:26:54.000Z
1364130692075028483,1609541805548134402,2023-01-01T13:27:24.000Z
1371551211351121920,1609541954131398663,2023-01-01T13:28:00.000Z
1573501272,1609542278476926978,2023-01-01T13:29:17.000Z
1940411430,1609542320394850304,2023-01-01T13:29:27.000Z
1565280726156804099,1609542756308746243,2023-01-01T13:31:11.000Z
