source_user_id,target_user_id,tweet_id
1578903129399169024,948593357151981568,1609854407541137408
1216988093225426944,948593357151981568,1609854496037044225
1023482396346220544,2971679954,1609854560092434432
1554129257349222401,948593357151981568,1609854752283820033
1371551211351121920,1042633271421689857,1609854811028987905
1196014974210064384,948593357151981568,1609855215896862720
1371551211351121920,1042633271421689857,1609855315373170690
2724200325,948593357151981568,1609855573541146626
1371551211351121920,1042633271421689857,1609855819654332418
1191969099624128512,1042633271421689857,1609855826918793216
1191969099624128512,1042633271421689857,1609855836381237248
1191969099624128512,1042633271421689857,1609855850084007939
154933399,2971679954,1609855921815158785
1185185736229826562,1082490863937339392,1609856184172920833
1189956284688109568,1311547180943990784,1609856684599427074
1069842090383818752,1232193894592503808,1609857053765533696
1465046595095965700,948593357151981568,1609857393873289216
1588799564814991360,1583047369259622401,1609857909743140865
1588799564814991360,1583043607371587585,1609857909743140865
1588799564814991360,1583041133126492161,1609857909743140865
1588799564814991360,17602262,1609857909743140865
1588799564814991360,1434045401980604416,1609857909743140865
1588799564814991360,2738087632,1609857909743140865
1588799564814991360,1305136047022637056,1609857909743140865
1588799564814991360,985812316297093120,1609857909743140865
1588799564814991360,22756947,1609857909743140865
1498590840452698116,824222637719257092,1609858262253314050
1357037357749309440,1521341448389423106,1609858843798044672
787009663120314368,1506274530725040128,1609859095275642880
787009663120314368,917007096209723392,1609859095275642880
918072239588753409,2971679954,1609859385584652296
1149280207372804096,38567957,1609859507714129923
1149280207372804096,738504995759263744,1609859507714129923
1149280207372804096,270927013,1609859507714129923
2889593552,2971679954,1609859622172778496
1558795494171688960,1558795494171688960,1609859794621595649
1274027491305259008,16093478,1609860149803638786
1200330399102197761,1256898030051172352,1609860316032299009
910700618909720576,27648752,1609860566708789248
1366970637256826881,976503230489178113,1609860629866905600
1539497663204315137,1508637449722994691,1609861381657862146
1407711844018626560,955443217960402945,1609861519290040322
780453435787313153,1403861754808049666,1609861971809284096
1414540233958363137,1576995051737157645,1609862187438284800
4734589402,251482675,1609862363670540288
1132890775891505152,1256898030051172352,1609862439465541634
1364130692075028483,1256898030051172352,1609862473460469762
1514975995786194946,948593357151981568,1609863047279161351
1576329739979071488,1217483034888458240,1609863149678919680
200190023,84864873,1609863229328752645
1511590589405536259,1256898030051172352,1609863368625586176
1317011597387202561,1316614466667126786,1609863592383504384
1565280726156804099,1256898030051172352,1609863758112768001
88193931,2971679954,1609864980547145729
1052604615915593728,948593357151981568,1609865006895751169
1355559510170103809,1115964562560442368,1609865514712535041
843423062846558208,948593357151981568,1609866823951867905
1457821610530988035,1588799564814991360,1609866935952445451
4842797655,904643120398258176,1609867099152809984
1479457462453366786,2971679954,1609867863694929934
18279623,1115964562560442368,1609867936084418561
1578957074654195712,948593357151981568,1609868067349356551
1251829642455064576,1139059854994268160,1609868315307958278
2293005558,2971679954,1609868353564475392
1369337013015638017,1049363221923221506,1609868397990256640
1192831532215476224,1585589059,1609868552420425729
41316529,4842797655,1609868700554780672
1370996939618013188,1521341448389423106,1609868958043369474
53646835,1217483034888458240,1609869116587839490
1462755511963734020,1503379537673007107,1609870377399746560
1226644885530263552,1268917456661143552,1609870548158533632
1535647049709920256,988858824890044416,1609870919689699329
1191969099624128512,988858824890044416,1609870926505459723
1191969099624128512,1503379537673007107,1609870944423534593
1191969099624128512,1042633271421689857,1609870997418659840
3985877735,855239257,1609871177509662721
3985877735,40425262,1609871177509662721
3985877735,1245437208,1609871177509662721
3985877735,1062621413788581888,1609871177509662721
1275263857980616705,2444237406,1609871194060193794
1548226492865253376,1479425448568307712,1609871827433668609
1226644885530263552,1361576960141369344,1609871883411025921
1345329511605415936,1149572976716595200,1609872025191067650
47302211,75673231,1609873180717367298
1364130692075028483,75673231,1609873211860164608
1562747017075752963,948593357151981568,1609873602941272064
2578185314,3270735674,1609874000586629121
1453636436012511240,948593357151981568,1609874441496072193
1472173913828376578,948593357151981568,1609874475461316609
1433468613097361411,948593357151981568,1609875474729115648
1432899689846738944,1521341448389423106,1609875879756431364
1547188694041362432,1479425448568307712,1609875960530358272
3303402068,2578185314,1609875973385891841
1595694061209485313,948593357151981568,1609876677995417600
4071633012,948593357151981568,1609876692620947457
1029618615190863872,1248132753645645824,1609877285682958341
1371551211351121920,75673231,1609877534392328192
2606397456,948593357151981568,1609877761916821507
1576538155888521217,1042633271421689857,1609878395592282112
1582584003563225089,1359734793596903427,1609879704500162562
1364130692075028483,1359734793596903427,1609879755565694977
1127630178644054018,100218411,1609879767087546369
2730030008,1359734793596903427,1609880396262522881
2933447393,1359734793596903427,1609880433948332033
1608464133707685891,73559030,1609880585224458241
1608464133707685891,60667117,1609880585224458241
1608464133707685891,26997136,1609880585224458241
1608464133707685891,301419246,1609880585224458241
1608464133707685891,116372682,1609880585224458241
1071980970197295104,877895477710135296,1609880704053301249
1393961862362845184,842036278652751872,1609880867463221250
1678659613,948593357151981568,1609880918017146881
1602629821104033792,842036278652751872,1609880985964781570
1371551211351121920,1359734793596903427,1609881071688073221
1294188224521240577,1490979244851462146,1609881268627574786
893940623304216576,1359734793596903427,1609881379642216449
1332272419801853954,1397216024550854657,1609881645837914113
1332272419801853954,969363641769308160,1609881645837914113
1332272419801853954,1165196150170955777,1609881645837914113
1607038107026604032,1053646779227475968,1609881659444273152
1417462373816827911,1316614466667126786,1609881663693295616
1298562465647624194,165329952,1609881880156934144
1087049037273018370,1509574549691641864,1609882530206912514
1242732603683332096,1403861754808049666,1609882546162044928
1558196101286694912,1042633271421689857,1609882861703774210
1425764869106585600,981816422719340544,1609882979777802240
1558196101286694912,1042633271421689857,1609883067857993731
1371551211351121920,1042633271421689857,1609883094374383620
1371551211351121920,981816422719340544,1609883598785548293
1242732603683332096,1403861754808049666,1609883612542894081
922798177,141300343,1609883778440208386
1531384524256514048,756848467901841408,1609883900687302662
812767833859964928,1403861754808049666,1609884150118359042
1275263857980616705,1526876229411938304,1609884610812411904
1263528417653338112,948593357151981568,1609884699165618177
1018508528221413377,1073361607,1609885534377377795
1481588373714534406,3672918338,1609885725776056328
1481588373714534406,1299007813218254850,1609885725776056328
1481588373714534406,92222236,1609885725776056328
1481588373714534406,2221371366,1609885725776056328
465877333,2984376936,1609886531925446658
1364130692075028483,2984376936,1609886550480781313
1189956284688109568,1478637902305193984,1609886882007060484
1596103726271528960,1457551325600772099,1609888274058813440
1087369492236242944,3396828819,1609888401892978690
772944274002501637,1260826703305281536,1609888799806619648
27067452,68433676,1609888985874141184
19817187,1458801529373265926,1609889043013050373
1455777773625102337,1394110787023560707,1609889347716939779
281093896,1585589059,1609889436812169216
281093896,1403861754808049666,1609889453979602946
1130805268873277442,2984376936,1609889685056421888
822533317052469248,38704343,1609889823535292422
712046358971031552,1588799564814991360,1609889864723632136
727387084042977280,2971679954,1609889888132026368
1537810671009767425,612910827,1609890050333986820
1537810671009767425,19980947,1609890050333986820
17482046,1042633271421689857,1609890314885681154
18553117,2829186874,1609892029303033867
1517859530259980288,1218334852640051200,1609893009742757890
1606227068853039104,61731614,1609893806161408000
1290960661376376832,1458801529373265926,1609895895528611842
130008935,1133638366677700609,1609896188073086977
1492550618266816512,2543109397,1609896412292222977
1492550618266816512,750202178338422784,1609896412292222977
1492550618266816512,1311622751216562176,1609896412292222977
1492550618266816512,733666859698946049,1609896412292222977
1492550618266816512,1021700349256769536,1609896412292222977
1492550618266816512,1431946521365286917,1609896412292222977
1492550618266816512,830669077022531584,1609896412292222977
1492550618266816512,1259732187466752005,1609896412292222977
1578799031131820033,948593357151981568,1609896572401090566
1848794612,1585589059,1609896681356632065
1848794612,1403861754808049666,1609896695067803648
1235172700466839553,1293652983129964545,1609896886176972804
1403861754808049666,876650093360885760,1609897441452490753
1403861754808049666,10668202,1609897441452490753
1582584003563225089,1403861754808049666,1609897514152480768
357472057,1403861754808049666,1609897770646740993
1405901684652580872,1403861754808049666,1609897853379305472
1365154893242265604,1403861754808049666,1609897951396073472
1458511975932121096,1403861754808049666,1609898171014221827
3180965054,1403861754808049666,1609898334310879236
1450555826662514689,948593357151981568,1609898376207777793
876650093360885760,1403861754808049666,1609898391898673154
1530595607441813504,1403861754808049666,1609898410059997185
889763039045705728,1403861754808049666,1609898522098163714
1070509557871308800,2971679954,1609898920423092228
761908989152071680,1260826703305281536,1609898985501724676
1438824923317903366,1403861754808049666,1609899025389568004
1533009832306941953,1403861754808049666,1609899033367126016
1034143881665884160,877895477710135296,1609899063453052928
1533138424265334786,1403861754808049666,1609899175092846592
1532690518991425537,1403861754808049666,1609899291547504645
1533181242526556162,1403861754808049666,1609899371121745920
1513519092,1513519092,1609899424582598656
1073305818664198144,948593357151981568,1609899453342961668
1544870956648349697,1403861754808049666,1609899476327579651
1182694180080017414,1339835893,1609899539527499779
1405910497556324365,1403861754808049666,1609899556438695936
3166596829,1079579727570952197,1609899565246828544
1509806401438294016,926555191649775621,1609899697879093249
1509806401438294016,858848917760471040,1609899697879093249
1389940959627128832,1588799564814991360,1609899814740688896
73624511,1403861754808049666,1609899857619333122
1582584003563225089,1042633271421689857,1609899929694003202
1282733077,1403861754808049666,1609900344099610624
1191969099624128512,1042633271421689857,1609901126102519809
1191969099624128512,1079579727570952197,1609901139826298886
1588808410526531585,948593357151981568,1609901315492306950
862846244,994657333560119296,1609902022157037572
97716091,948593357151981568,1609902041257869313
1249601030502756353,1403861754808049666,1609902353200844800
562350911,1521341448389423106,1609902352886280194
1538885055531081734,16093478,1609902794105917448
264909476,1403861754808049666,1609902916357218306
85358260,1403861754808049666,1609903250949705729
1557867677485772800,1110930569989365760,1609903270637768710
1434147614484844551,1406590750117203973,1609903766341402626
1434147614484844551,1919633502,1609903766341402626
1434147614484844551,1326445069382144000,1609903766341402626
1434147614484844551,391115625,1609903766341402626
1434147614484844551,2173631072,1609903766341402626
1434147614484844551,282789898,1609903766341402626
1434147614484844551,88776580,1609903766341402626
1434147614484844551,430995737,1609903766341402626
1434147614484844551,1306232627339419654,1609903766341402626
1434147614484844551,14230524,1609903766341402626
1434147614484844551,15651878,1609903766341402626
1331144056370581504,1406590750117203973,1609903914945593347
1331144056370581504,1434147614484844551,1609903914945593347
1331144056370581504,1919633502,1609903914945593347
1331144056370581504,1326445069382144000,1609903914945593347
1331144056370581504,391115625,1609903914945593347
1331144056370581504,2173631072,1609903914945593347
1331144056370581504,282789898,1609903914945593347
1331144056370581504,88776580,1609903914945593347
1331144056370581504,430995737,1609903914945593347
1331144056370581504,1306232627339419654,1609903914945593347
1331144056370581504,14230524,1609903914945593347
1331144056370581504,15651878,1609903914945593347
1269422970168057858,1403861754808049666,1609904014640005121
3180931062,1079579727570952197,1609904296597901313
1352266676591591434,1115964562560442368,1609904413816102912
232377343,1085641987280248832,1609904788711391234
20437162,1403861754808049666,1609905186612322304
1360587049,1403861754808049666,1609905652243075072
1260514195,1403861754808049666,1609905776818110466
93253675,1403861754808049666,1609905994439573505
1264433760,1264433760,1609905994217267200
1028732532702015489,1442142293461372941,1609906029470576640
1371551211351121920,345673106,1609906330969440257
102434818,1554589610881286145,1609906464172146690
9933702,1264433760,1609906658351652866
4829301328,793367508883501056,1609906732150448134
4829301328,17137628,1609906732150448134
4829301328,14159148,1609906732150448134
1371551211351121920,709317259290869760,1609906835288461313
998976207524909057,948593357151981568,1609906930713243650
829076725355180034,2984376936,1609907171629604864
19284888,1403861754808049666,1609907270430908417
1551060443040325632,1535314147084214277,1609907313103765511
1585213462619332610,1110930569989365760,1609907433090039813
1041367248139702273,1264433760,1609907560319942661
1577882062727413760,1535314147084214277,1609907593648001024
1132890775891505152,1264433760,1609907828155727872
625357795,1403861754808049666,1609908370957340672
605169285,345673106,1609908637312651264
1323999702933630976,2578185314,1609908730967261184
617853906,1110930569989365760,1609908946307022849
1281253609988997120,1535314147084214277,1609909733225566210
846927074493390848,2578185314,1609910285091115016
3208239154,1522591849558519809,1609911317573390337
37617360,948593357151981568,1609911451703037952
1316019709,723381778090627072,1609911545022095361
1316019709,1403861754808049666,1609911545022095361
1880528618,948593357151981568,1609911642380271616
1442334306563616774,1597494019625402369,1609911697866907650
1205518657,2578185314,1609911916335431680
737142202481016832,1403861754808049666,1609912024427024384
831259808,430995737,1609912402732089345
3171239508,2389220569,1609912435858620418
23440908,732655649520291840,1609912477407481862
224429648,1260826703305281536,1609912661138980864
1581645340553666560,1567517969974177792,1609912836414922753
1149961881672507392,372299022,1609912948314767360
1503379537673007107,1503379537673007107,1609912977699766274
1275263857980616705,1036713278846771200,1609913507411017728
1601696912612245510,114354410,1609913654954041345
3060182414,1492550618266816512,1609913665872097280
104974531,104974531,1609913704107106305
104974531,177214226,1609913704107106305
104974531,54951973,1609913704107106305
104974531,783214,1609913704107106305
104974531,1276692228,1609913704107106305
104974531,17850785,1609913704107106305
951145309144432640,1492550618266816512,1609914026502541312
258788589,386120025,1609914177308483586
1436692998499278849,254560545,1609914216244301826
1551060443040325632,254560545,1609914288529080321
780639889314369536,372299022,1609914393478979587
1594731235674406912,1082490863937339392,1609915256301568001
46923427,379304303,1609915356235321344
1371551211351121920,254560545,1609915924949106689
1191969099624128512,254560545,1609916224795729920
3086141861,2829186874,1609916314767826944
1071642779854364672,1271431937895219201,1609916339787030534
190836768,1601696912612245510,1609916396602793984
1371551211351121920,379304303,1609916433223352320
827169793841233920,2971679954,1609916921201438721
1582584003563225089,1009016449824849920,1609917074557509635
1316019709,876650093360885760,1609917293856686080
1316019709,1403861754808049666,1609917293856686080
1582584003563225089,1316019709,1609917320536662016
1582584003563225089,1261577153889566720,1609917406742302720
741399732292071425,128290790,1609918304440967168
741399732292071425,3308485446,1609918304440967168
741399732292071425,2194124415,1609918304440967168
741399732292071425,96675300,1609918304440967168
741399732292071425,116341480,1609918304440967168
741399732292071425,145607857,1609918304440967168
741399732292071425,2293315159,1609918304440967168
741399732292071425,103447679,1609918304440967168
34512183,980513502120079360,1609918559374774272
1106953310089543682,2578185314,1609918630573273089
43425327,1403861754808049666,1609918669127024640
1348952822717554689,345673106,1609918792934592519
32851301,15221598,1609918923410907142
42034114,508667138,1609918989773185030
893940623304216576,1009016449824849920,1609919119784116224
1403861754808049666,1217160654420938758,1609919483073773571
1959163195,15433693,1609919537079791616
1074772390339665923,1030134987528519680,1609919541689319424
1582584003563225089,1261577153889566720,1609919831540731908
1511590589405536259,1261577153889566720,1609919979557724160
1358368131731832839,345673106,1609920029209903109
156568938,1403861754808049666,1609920324572790789
247054816,948593357151981568,1609920398367358976
1413188144934137857,2407751065,1609920585382985736
1413188144934137857,339040963,1609920585382985736
1413188144934137857,97537762,1609920585382985736
1413188144934137857,130159846,1609920585382985736
1413188144934137857,1077509492,1609920585382985736
1413188144934137857,361113541,1609920585382985736
1413188144934137857,200060803,1609920585382985736
1413188144934137857,336440953,1609920585382985736
1413188144934137857,964793138408804352,1609920585382985736
111515423,17741799,1609920720213266432
460181207,345673106,1609921165694230533
97818821,1521341448389423106,1609921358108200962
916355359945699328,2908261119,1609921449162334209
1095227161068388352,1413188144934137857,1609921484239273985
359085676,1403861754808049666,1609921663927205889
1286932724,3171239508,1609922048469667848
1130487350075830272,948593357151981568,1609922297585958912
256551604,1294229696809299969,1609922475630161921
1488167524084719622,1403861754808049666,1609922576289087488
517995525,741399732292071425,1609922888211087362
15691729,1403861754808049666,1609923009778704386
2915317865,1044631466460762113,1609923053957558274
7833122,2731671361,1609923775704989697
4890210593,165329952,1609923782189416450
1401707007338500097,345673106,1609923974313512961
1105404839599714304,1413188144934137857,1609924447246360576
890844439442325504,2307675307,1609925424368295937
1542787827993288707,946213559213555712,1609925519771942916
855775464819916800,2829186874,1609925783534927872
447658960,2984376936,1609926369814904833
1371551211351121920,1542787827993288707,1609926537507180550
1371551211351121920,2307675307,1609927041897431042
1073351604450050048,1036713278846771200,1609927116321177604
222479693,2731671361,1609927171727933440
848816272100012032,589931487,1609927499114225665
1528708502,589931487,1609927498510336001
33982855,726033778808918016,1609927597541965824
1275263857980616705,1036713278846771200,1609927792111632391
1073351604450050048,828660261452120066,1609927980544827393
1571939204300521480,1458801529373265926,1609928145116844032
1255432368334266373,63894745,1609928224347418625
1574455097123377168,948593357151981568,1609928289916944385
1558196101286694912,1042633271421689857,1609928385936883713
1404588887440297988,948593357151981568,1609928644704751620
16569863,1447381943176376321,1609929004450029568
35480141,1403861754808049666,1609929821718732800
1565280726156804099,1042633271421689857,1609929842169991169
1582584003563225089,1193120599247224832,1609930002761400320
209383326,1457551325600772099,1609930029206573069
2382985722,981629569923997702,1609930504156880898
1574048644986183682,948593357151981568,1609930673149689858
1275263857980616705,2444237406,1609931065048670209
165150308,1193120599247224832,1609931212986126337
1531384524256514048,2444237406,1609931246590631936
1511590589405536259,1193120599247224832,1609931299560587264
1191969099624128512,1193120599247224832,1609931325414293508
1585226166318891009,1217483034888458240,1609931329738625026
1191969099624128512,1193120599247224832,1609931356036898817
1210201869441589248,372299022,1609931687319961601
37418699,981816422719340544,1609931689370812418
3401371,1458801529373265926,1609931792198553605
1279485597720207362,2731671361,1609931930513932291
1403347357769637896,1115964562560442368,1609932047174500352
1189956284688109568,43988067,1609932180733546512
1453874658,1234520855734083591,1609932458312740864
1595503202715197440,948593357151981568,1609932463920267265
968008274003005440,1403861754808049666,1609933091048509440
296690561,582029490,1609933585867329536
89099616,1264433760,1609933625272958980
572742903,2731671361,1609933764674654208
965602194119475200,1483669472070160384,1609933946984468480
1501225520050102276,1588799564814991360,1609934075590049792
22256515,918202831,1609934720636264450
1133098667823570944,1403861754808049666,1609935026610651138
18348820,3065762729,1609935988255588352
18759666,2731671361,1609935996551831555
1009035654314020864,1165196150170955777,1609936039728107521
930572884476678145,176449612,1609936044039847936
727577600084824065,2829186874,1609936501495975937
31404185,2559211,1609936895965806593
3074606296,354847710,1609937179421048835
3074606296,989452274,1609937179421048835
1530842457658777600,1542787827993288707,1609937210588930048
1609698876004474881,3957817872,1609937588135002115
47276817,948593357151981568,1609937592195104769
564237386,345673106,1609937615909801984
1582584003563225089,1609698876004474881,1609937615381307418
1488167524084719622,1609698876004474881,1609937678241349632
268270696,1403861754808049666,1609938111865274369
926555191649775621,1509806401438294016,1609938300617519105
1076040160670699520,1076040160670699520,1609938577659510784
15798320,779429942425628672,1609938643048603649
1123868901555757056,1542787827993288707,1609938782521905152
64158885,981816422719340544,1609938881364856834
732594320067330048,1521341448389423106,1609939321699856386
1603923566164152323,1436129268858245122,1609939348828422146
44484045,1501132059154259968,1609940223424593932
44484045,137074092,1609940223424593932
44484045,1359558804397039617,1609940223424593932
229207628,170618342,1609941402632192000
1575873606445240320,948593357151981568,1609941426434985984
1155470031225884675,1403861754808049666,1609941570807304192
1448941241232625668,2578185314,1609941682447085569
1004978042,1004978042,1609942118612467713
1348306979039686656,1403861754808049666,1609942695664828419
1371551211351121920,1004978042,1609942701713096704
2453069245,1542787827993288707,1609942861772128262
343797091,1403861754808049666,1609942945683369984
1175397657595920384,1042633271421689857,1609943193696751616
1558196101286694912,1436129268858245122,1609943340140609538
876650093360885760,1316019709,1609943683557720065
1150573790021193729,16671982,1609944105663995912
1575098219851354114,948593357151981568,1609944571856801792
1585693314644312094,1032015789774331904,1609944879001473024
819853925184638976,27648752,1609945232220770304
890844439442325504,2307675307,1609945287987953664
1551902520225701888,27648752,1609945382200410116
1552414148138479618,948593357151981568,1609945610190491648
1519950462,948593357151981568,1609946152660606977
1597471455847288832,1403861754808049666,1609946369716027393
1191969099624128512,1499876757335379974,1609946424795439107
1191969099624128512,2307675307,1609946438846353412
1135961751537819648,974225387201941504,1609946535068045313
1580940805438464000,1413188144934137857,1609946766152957952
56966387,1403861754808049666,1609947311060455424
17679666,981816422719340544,1609947505512550402
38026874,91478624,1609947673234219009
38026874,18064478,1609947673234219009
16152237,18525597,1609947960523034625
1221268449608990725,1085641987280248832,1609948981978857480
3315729571,21020590,1609949266927308803
16524616,22339793,1609949760449814532
1527374565978292224,808467638435332098,1609949903634972674
825277776970264577,808467638435332098,1609949997511868422
1448937631363080192,1919633502,1609950347656675331
3396828819,15513767,1609950402480406530
3396828819,10668202,1609950402480406530
1200330399102197761,23242773,1609950908422688773
1406552911560294401,474106912,1609951573790330882
2841547017,361589503,1609951663691030528
1283811997759311872,1314584534772580357,1609951777931276288
472329482,636486149,1609951863461355522
4702075525,1919633502,1609952458645569538
1387680798250180610,994973367265525760,1609953008615559168
804744025769185280,1597471455847288832,1609953077838102533
1542177235519606784,2905330823,1609953455308738561
235939219,2905330823,1609954433684877313
14983363,23242773,1609954534800986114
2905330823,2905330823,1609954827681038337
2289753740,2731671361,1609955059105951745
133648800,1403861754808049666,1609955361896947712
1599134412402483200,1403861754808049666,1609955372831494144
1485343873786425350,808467638435332098,1609955643519016960
861478871073382400,944168331279339523,1609955697483190274
807998561216593920,948593357151981568,1609956396598190080
1390665728055865358,235919295,1609956436183744516
17446160,24922205,1609957151551950848
234083738,948593357151981568,1609957343260774407
1336878882226663424,342794853,1609957976864964609
1247214343177076736,2307675307,1609958214107385856
1301570798407290880,572063703,1609958463018352642
35203319,2559211,1609958810809995267
1166322972396785665,27648752,1609959184404979714
1371551211351121920,2559211,1609959375182987266
1371551211351121920,533491164,1609959880072351744
1073351604450050048,1036713278846771200,1609959878704906241
66573209,3035084213,1609960234566426628
1707577716,1224052275901091840,1609960295585271810
229464140,68433676,1609960608165658624
1453926846282797057,1542787827993288707,1609961224724258826
1191969099624128512,1542787827993288707,1609961525212598272
223934260,3035084213,1609961541989990400
977607898380595200,1403861754808049666,1609961559354114050
1191969099624128512,3082079739,1609961574365597700
1191969099624128512,3035084213,1609961601230151680
1191969099624128512,533491164,1609961632385454086
345016420,40253976,1609961661095628800
705415983767396352,1083659284347375617,1609962221173637120
1371551211351121920,3082079739,1609962410563051522
1534442681660751872,1413188144934137857,1609962430683021318
1371551211351121920,1403861754808049666,1609962915100037120
1593855358790877206,1045931623232000000,1609963486368649216
1593855358790877206,851797564060033029,1609963486368649216
1593855358790877206,131188226,1609963486368649216
1593855358790877206,2517142633,1609963486368649216
1524710145023959042,1432125298309574656,1609963505163141122
1524710145023959042,310073516,1609963505163141122
1524710145023959042,1429978086766911502,1609963505163141122
1524710145023959042,1476746207817043968,1609963505163141122
218046136,68433676,1609963506098397185
218046136,68433676,1609963535144210437
218046136,68433676,1609963559311802369
1959163195,1439641066014220294,1609963605558177792
1439641066014220294,1959163195,1609963745014341634
1591971871448334336,1413188144934137857,1609963768997613569
1186102291,372299022,1609964003354345476
3092282906,430995737,1609964493244710912
2933889396,235919295,1609964550085902337
1296239665377206273,1406590750117203973,1609964869008396288
1296239665377206273,832019161454817280,1609964869008396288
1296239665377206273,1919633502,1609964869008396288
1296239665377206273,1326445069382144000,1609964869008396288
1296239665377206273,391115625,1609964869008396288
1296239665377206273,2173631072,1609964869008396288
1296239665377206273,282789898,1609964869008396288
1296239665377206273,88776580,1609964869008396288
1296239665377206273,430995737,1609964869008396288
1296239665377206273,1306232627339419654,1609964869008396288
1296239665377206273,14230524,1609964869008396288
1296239665377206273,15651878,1609964869008396288
1475932476447105029,4398626122,1609965339357417472
1445808946460061700,1576995051737157645,1609965347779518464
231387686,5625972,1609965476020469761
231387686,3181020308,1609965476020469761
1475767415200006148,948593357151981568,1609965862672568321
1371872661089837059,50016468,1609965922319740928
2835941162,1371872661089837059,1609966064783462401
573164483,1403861754808049666,1609966207150723074
224429648,1260826703305281536,1609966231661977600
34359794,2908261119,1609966508494540803
4374719908,1403861754808049666,1609966640200060928
17516630,212444363,1609966661779730434
17516630,52272307,1609966661779730434
1133457127651987456,1509806401438294016,1609967390325981184
1466619349410721800,1413188144934137857,1609967421003304960
245215338,1403861754808049666,1609968560763293697
1039965688000126977,1403861754808049666,1609968879509426176
1533105519447404544,1403861754808049666,1609969496327950336
1533105519447404544,1403861754808049666,1609969686342516737
1533105519447404544,1403861754808049666,1609969690561990656
1533105519447404544,1403861754808049666,1609969688502566912
1533105519447404544,1403861754808049666,1609969702704480257
342794853,1336878882226663424,1609969794601680899
1565280726156804099,1403861754808049666,1609969869587447808
195507972,1336878882226663424,1609969885316288512
703131868804227073,27648752,1609969909420662787
899785175244177412,1336878882226663424,1609970050710265856
1565280726156804099,1403861754808049666,1609970093340999681
1533105519447404544,1403861754808049666,1609970118217302017
1465977386613182464,1403861754808049666,1609970515820650498
978939374,238433678,1609971725365841920
69559777,2829186874,1609971817510215681
1584646780813283328,948593357151981568,1609971910007193605
974225387201941504,135421237,1609972793357090822
1575757708317589504,948593357151981568,1609972890421858307
950250138462597120,355989081,1609972997619863553
1235525450732101632,2829186874,1609973496540454918
872367633232015362,974225387201941504,1609973623388864520
2370837530,2578185314,1609973686567866368
36195821,974225387201941504,1609973727554322432
1058363826737942533,948593357151981568,1609973898417930240
1542034895798767618,27648752,1609974847693537282
967382282402254848,1403861754808049666,1609974938689064961
870327875093749760,1429913912816799745,1609975586218475522
1594838642601742337,1413188144934137857,1609975965354020875
1539031819932377089,112684779,1609976241888657411
1539031819932377089,14700117,1609976241888657411
1191969099624128512,1480627296,1609976623046049792
1191969099624128512,1429913912816799745,1609976657745428481
1371872661089837059,2617254228,1609976688909352961
1191969099624128512,1403861754808049666,1609976698157600768
1386651605399920640,2407751065,1609977782938882048
1386651605399920640,339040963,1609977782938882048
1386651605399920640,97537762,1609977782938882048
1386651605399920640,130159846,1609977782938882048
1386651605399920640,1077509492,1609977782938882048
1386651605399920640,361113541,1609977782938882048
1386651605399920640,200060803,1609977782938882048
1386651605399920640,336440953,1609977782938882048
1386651605399920640,964793138408804352,1609977782938882048
2835941162,1371872661089837059,1609979668240928768
1243990473934622720,2266034191,1609980009665396736
1371551211351121920,2266034191,1609980103907229698
1524775873857032193,982623741967417344,1609980322661433344
1524775873857032193,817976607398731776,1609981059038613504
104998164,1539031819932377089,1609981405156589568
1014819282226728963,134206307,1609981966992003072
1286913134,948593357151981568,1609982489472413696
300477754,1150573790021193729,1609982565619744769
3130768673,3247839280,1609982834818547713
929643950658506752,944168331279339523,1609983071973146625
840654588642451460,1685992430,1609983414488420352
1150573790021193729,1150573790021193729,1609983478409625602
1264433760,130344472,1609983773596065792
1264433760,130344472,1609983814616367112
1264433760,130344472,1609983932325314561
15798320,779429942425628672,1609983941083107328
1511801358839861248,1389998938833530883,1609983945902522369
1264433760,1264433760,1609984105294303234
1264433760,1264433760,1609984259430944768
1264433760,1264433760,1609984292251176964
1565280726156804099,2605112473,1609984328808960000
1480129047824846857,2605112473,1609984400330051584
1264433760,1264433760,1609984404822040577
1264433760,1264433760,1609984412036337669
1264433760,1264433760,1609984417849659393
1264433760,1264433760,1609984424573018114
1264433760,1264433760,1609984430550011904
1264433760,1264433760,1609984440398143488
1264433760,1264433760,1609984448468246529
1264433760,1264433760,1609984455929626625
1264433760,1264433760,1609984626319048706
1094697368,1074738104974655490,1609984707155972096
1511801358839861248,1389998938833530883,1609984792657014784
2469820280,1521341448389423106,1609985178881130497
1511801358839861248,1389998938833530883,1609985345545986048
1511801358839861248,1389998938833530883,1609985371777167360
1511801358839861248,1389998938833530883,1609985422809255938
1264433760,1264433760,1609985421785862147
1264433760,1264433760,1609985427691442177
1264433760,1264433760,1609985433416486912
1264433760,1264433760,1609985439670194176
1264433760,1264433760,1609985446208995331
1264433760,1264433760,1609985451779129347
1264433760,1264433760,1609985459702087687
724352740051324928,948593357151981568,1609985470284406784
1264433760,1264433760,1609985467231109120
1264433760,1264433760,1609985471366537220
1264433760,1264433760,1609985558452862981
1264433760,1264433760,1609985571732197376
1264433760,57948087,1609985729131593729
1268614337834504193,1539031819932377089,1609985737243467776
1264433760,2250998340,1609985736081547269
1511801358839861248,1389998938833530883,1609985864544964610
65006643,2829186874,1609985869867270152
3304809274,75673231,1609985949403910145
187845467,2829186874,1609986050356842496
