tweet_id,type,creation_date,date
1612857418991505410,tweet,2023-01-10 17:02:28+00:00,2023-01-10
1612857565334966288,tweet,2023-01-10 17:03:03+00:00,2023-01-10
1612857574784647168,retweeted,2023-01-10 17:03:05+00:00,2023-01-10
1612857635119812609,retweeted,2023-01-10 17:03:20+00:00,2023-01-10
1612857707148578819,tweet,2023-01-10 17:03:37+00:00,2023-01-10
1612857712186130432,retweeted,2023-01-10 17:03:38+00:00,2023-01-10
1612857805723111436,tweet,2023-01-10 17:04:00+00:00,2023-01-10
1612857803777118208,retweeted,2023-01-10 17:04:00+00:00,2023-01-10
1612857815261122561,tweet,2023-01-10 17:04:03+00:00,2023-01-10
1612857855274807296,retweeted,2023-01-10 17:04:12+00:00,2023-01-10
1612857899960897537,retweeted,2023-01-10 17:04:23+00:00,2023-01-10
1612857929891287041,retweeted,2023-01-10 17:04:30+00:00,2023-01-10
1612858069855404032,retweeted,2023-01-10 17:05:03+00:00,2023-01-10
1612858069851017222,tweet,2023-01-10 17:05:03+00:00,2023-01-10
1612858080055758854,tweet,2023-01-10 17:05:06+00:00,2023-01-10
1612858321278570507,retweeted,2023-01-10 17:06:03+00:00,2023-01-10
1612858359140450304,tweet,2023-01-10 17:06:12+00:00,2023-01-10
1612858859470688275,retweeted,2023-01-10 17:08:12+00:00,2023-01-10
1612858900990267394,retweeted,2023-01-10 17:08:22+00:00,2023-01-10
1612858999996649484,retweeted,2023-01-10 17:08:45+00:00,2023-01-10
1612859116346642454,tweet,2023-01-10 17:09:13+00:00,2023-01-10
1612859195279249431,retweeted,2023-01-10 17:09:32+00:00,2023-01-10
1612859202954825732,retweeted,2023-01-10 17:09:34+00:00,2023-01-10
1612859346819452943,tweet,2023-01-10 17:10:08+00:00,2023-01-10
1612859396685705216,retweeted,2023-01-10 17:10:20+00:00,2023-01-10
1612859497541767187,quoted,2023-01-10 17:10:44+00:00,2023-01-10
1612859504588197904,retweeted,2023-01-10 17:10:46+00:00,2023-01-10
1612859563262513152,retweeted,2023-01-10 17:11:00+00:00,2023-01-10
1612859633332359184,retweeted,2023-01-10 17:11:16+00:00,2023-01-10
1612859762676305932,retweeted,2023-01-10 17:11:47+00:00,2023-01-10
1612859806238347293,retweeted,2023-01-10 17:11:57+00:00,2023-01-10
1612859825993691137,retweeted,2023-01-10 17:12:02+00:00,2023-01-10
1612859914715803649,retweeted,2023-01-10 17:12:23+00:00,2023-01-10
1612859939340582913,retweeted,2023-01-10 17:12:29+00:00,2023-01-10
1612860010475786260,retweeted,2023-01-10 17:12:46+00:00,2023-01-10
1612860054826545153,retweeted,2023-01-10 17:12:57+00:00,2023-01-10
1612860133830266890,tweet,2023-01-10 17:13:16+00:00,2023-01-10
1612860219503292416,tweet,2023-01-10 17:13:36+00:00,2023-01-10
1612860224360124434,retweeted,2023-01-10 17:13:37+00:00,2023-01-10
1612860515033702400,retweeted,2023-01-10 17:14:46+00:00,2023-01-10
1612860578871087137,retweeted,2023-01-10 17:15:02+00:00,2023-01-10
1612860598768865307,tweet,2023-01-10 17:15:06+00:00,2023-01-10
1612860627072028709,retweeted,2023-01-10 17:15:13+00:00,2023-01-10
1612860640946966530,retweeted,2023-01-10 17:15:16+00:00,2023-01-10
1612860640632406017,replied_to,2023-01-10 17:15:16+00:00,2023-01-10
1612860666280382467,retweeted,2023-01-10 17:15:23+00:00,2023-01-10
1612860701386706944,retweeted,2023-01-10 17:15:31+00:00,2023-01-10
1612860711285264400,retweeted,2023-01-10 17:15:33+00:00,2023-01-10
1612860750652997633,retweeted,2023-01-10 17:15:43+00:00,2023-01-10
1612860791597797386,retweeted,2023-01-10 17:15:52+00:00,2023-01-10
1612861016681099265,quoted,2023-01-10 17:16:46+00:00,2023-01-10
1612861019591774228,retweeted,2023-01-10 17:16:47+00:00,2023-01-10
1612861076827250688,tweet,2023-01-10 17:17:00+00:00,2023-01-10
1612861235439046670,retweeted,2023-01-10 17:17:38+00:00,2023-01-10
1612861685366243330,retweeted,2023-01-10 17:19:25+00:00,2023-01-10
1612861915482525723,tweet,2023-01-10 17:20:20+00:00,2023-01-10
1612861921480380425,retweeted,2023-01-10 17:20:22+00:00,2023-01-10
1612862157976403968,retweeted,2023-01-10 17:21:18+00:00,2023-01-10
1612862244773335045,retweeted,2023-01-10 17:21:39+00:00,2023-01-10
1612862330219499552,retweeted,2023-01-10 17:21:59+00:00,2023-01-10
1612862336666144776,tweet,2023-01-10 17:22:01+00:00,2023-01-10
1612862353292365846,retweeted,2023-01-10 17:22:05+00:00,2023-01-10
1612862377845821440,tweet,2023-01-10 17:22:11+00:00,2023-01-10
1612862498310426640,retweeted,2023-01-10 17:22:39+00:00,2023-01-10
1612862515955863569,retweeted,2023-01-10 17:22:43+00:00,2023-01-10
1612862790854938624,quoted,2023-01-10 17:23:49+00:00,2023-01-10
1612862859008172032,tweet,2023-01-10 17:24:05+00:00,2023-01-10
1612862994089742360,retweeted,2023-01-10 17:24:37+00:00,2023-01-10
1612863333476237312,retweeted,2023-01-10 17:25:58+00:00,2023-01-10
1612863605858537478,tweet,2023-01-10 17:27:03+00:00,2023-01-10
1612863624040648722,retweeted,2023-01-10 17:27:08+00:00,2023-01-10
1612863630877364239,tweet,2023-01-10 17:27:09+00:00,2023-01-10
1612863633641410584,tweet,2023-01-10 17:27:10+00:00,2023-01-10
1612863835320487937,retweeted,2023-01-10 17:27:58+00:00,2023-01-10
1612863854442061825,retweeted,2023-01-10 17:28:03+00:00,2023-01-10
1612864026870165505,retweeted,2023-01-10 17:28:44+00:00,2023-01-10
1612864066392920068,retweeted,2023-01-10 17:28:53+00:00,2023-01-10
1612864154645434368,retweeted,2023-01-10 17:29:14+00:00,2023-01-10
1612864196818997256,retweeted,2023-01-10 17:29:24+00:00,2023-01-10
1612864474276401185,quoted,2023-01-10 17:30:30+00:00,2023-01-10
1612864509089030144,retweeted,2023-01-10 17:30:39+00:00,2023-01-10
1612864570665897984,retweeted,2023-01-10 17:30:53+00:00,2023-01-10
1612864883829231616,retweeted,2023-01-10 17:32:08+00:00,2023-01-10
1612864896529567761,tweet,2023-01-10 17:32:11+00:00,2023-01-10
1612865080722427905,retweeted,2023-01-10 17:32:55+00:00,2023-01-10
1612865094794317862,tweet,2023-01-10 17:32:58+00:00,2023-01-10
1612865138268278793,tweet,2023-01-10 17:33:09+00:00,2023-01-10
1612865214684303370,retweeted,2023-01-10 17:33:27+00:00,2023-01-10
1612865293709185044,retweeted,2023-01-10 17:33:46+00:00,2023-01-10
1612865431953616896,retweeted,2023-01-10 17:34:19+00:00,2023-01-10
1612865538757361667,retweeted,2023-01-10 17:34:44+00:00,2023-01-10
1612865590498152448,retweeted,2023-01-10 17:34:57+00:00,2023-01-10
1612865705606799362,retweeted,2023-01-10 17:35:24+00:00,2023-01-10
1612865730122321953,tweet,2023-01-10 17:35:30+00:00,2023-01-10
1612865740348215296,retweeted,2023-01-10 17:35:32+00:00,2023-01-10
1612865756060086274,retweeted,2023-01-10 17:35:36+00:00,2023-01-10
1612865774359646242,retweeted,2023-01-10 17:35:40+00:00,2023-01-10
1612866158579023883,retweeted,2023-01-10 17:37:12+00:00,2023-01-10
1612866210877837312,retweeted,2023-01-10 17:37:24+00:00,2023-01-10
1612866320814542853,tweet,2023-01-10 17:37:51+00:00,2023-01-10
1612866340339187712,retweeted,2023-01-10 17:37:55+00:00,2023-01-10
1612866350229385216,tweet,2023-01-10 17:37:58+00:00,2023-01-10
1612866374380158976,retweeted,2023-01-10 17:38:03+00:00,2023-01-10
1612866523378626563,tweet,2023-01-10 17:38:39+00:00,2023-01-10
1612866772071485441,retweeted,2023-01-10 17:39:38+00:00,2023-01-10
1612866811866877988,quoted,2023-01-10 17:39:48+00:00,2023-01-10
1612867028519456790,retweeted,2023-01-10 17:40:39+00:00,2023-01-10
1612867327342645282,tweet,2023-01-10 17:41:51+00:00,2023-01-10
1612867533228445698,retweeted,2023-01-10 17:42:40+00:00,2023-01-10
1612867581366472718,retweeted,2023-01-10 17:42:51+00:00,2023-01-10
1612867594012299271,retweeted,2023-01-10 17:42:54+00:00,2023-01-10
1612867686706417678,tweet,2023-01-10 17:43:16+00:00,2023-01-10
1612867770303279104,retweeted,2023-01-10 17:43:36+00:00,2023-01-10
1612867847570526221,retweeted,2023-01-10 17:43:55+00:00,2023-01-10
1612867854801506304,retweeted,2023-01-10 17:43:56+00:00,2023-01-10
1612867937408323590,retweeted,2023-01-10 17:44:16+00:00,2023-01-10
1612868003581857925,retweeted,2023-01-10 17:44:32+00:00,2023-01-10
1612868028487634958,retweeted,2023-01-10 17:44:38+00:00,2023-01-10
1612868156531396608,retweeted,2023-01-10 17:45:08+00:00,2023-01-10
1612868197560242176,retweeted,2023-01-10 17:45:18+00:00,2023-01-10
1612868314472058881,retweeted,2023-01-10 17:45:46+00:00,2023-01-10
1612868415605334016,tweet,2023-01-10 17:46:10+00:00,2023-01-10
1612868573088649217,retweeted,2023-01-10 17:46:48+00:00,2023-01-10
1612868911468535809,retweeted,2023-01-10 17:48:08+00:00,2023-01-10
1612869002082267153,retweeted,2023-01-10 17:48:30+00:00,2023-01-10
1612869074870013959,retweeted,2023-01-10 17:48:47+00:00,2023-01-10
1612869083657285632,retweeted,2023-01-10 17:48:49+00:00,2023-01-10
1612869123192811520,retweeted,2023-01-10 17:48:59+00:00,2023-01-10
1612869173490683925,quoted,2023-01-10 17:49:11+00:00,2023-01-10
1612869249969623063,retweeted,2023-01-10 17:49:29+00:00,2023-01-10
1612869310053072901,retweeted,2023-01-10 17:49:43+00:00,2023-01-10
1612869404836130826,tweet,2023-01-10 17:50:06+00:00,2023-01-10
1612869427414044673,tweet,2023-01-10 17:50:11+00:00,2023-01-10
1612869512050753536,retweeted,2023-01-10 17:50:31+00:00,2023-01-10
1612869614182010890,retweeted,2023-01-10 17:50:56+00:00,2023-01-10
1612869653310898176,retweeted,2023-01-10 17:51:05+00:00,2023-01-10
1612869943669755924,retweeted,2023-01-10 17:52:14+00:00,2023-01-10
1612869997742678021,retweeted,2023-01-10 17:52:27+00:00,2023-01-10
1612870018512916487,retweeted,2023-01-10 17:52:32+00:00,2023-01-10
1612870119197184011,retweeted,2023-01-10 17:52:56+00:00,2023-01-10
1612870430272155648,retweeted,2023-01-10 17:54:10+00:00,2023-01-10
1612870441949093888,retweeted,2023-01-10 17:54:13+00:00,2023-01-10
1612870448110256131,tweet,2023-01-10 17:54:15+00:00,2023-01-10
1612870600954941443,retweeted,2023-01-10 17:54:51+00:00,2023-01-10
1612870624065511425,retweeted,2023-01-10 17:54:57+00:00,2023-01-10
1612870660862185480,tweet,2023-01-10 17:55:05+00:00,2023-01-10
1612870778910871555,retweeted,2023-01-10 17:55:34+00:00,2023-01-10
1612870783973441536,tweet,2023-01-10 17:55:35+00:00,2023-01-10
1612870789409251328,tweet,2023-01-10 17:55:36+00:00,2023-01-10
1612870884028747776,retweeted,2023-01-10 17:55:59+00:00,2023-01-10
1612870921798418433,tweet,2023-01-10 17:56:08+00:00,2023-01-10
1612870933118685185,tweet,2023-01-10 17:56:10+00:00,2023-01-10
1612870992191229963,retweeted,2023-01-10 17:56:24+00:00,2023-01-10
1612871086282272768,retweeted,2023-01-10 17:56:47+00:00,2023-01-10
1612871162631188482,retweeted,2023-01-10 17:57:05+00:00,2023-01-10
1612871171464384514,retweeted,2023-01-10 17:57:07+00:00,2023-01-10
1612871294550441984,retweeted,2023-01-10 17:57:36+00:00,2023-01-10
1612871290951442434,retweeted,2023-01-10 17:57:36+00:00,2023-01-10
1612871419611709441,retweeted,2023-01-10 17:58:06+00:00,2023-01-10
1612871430181638151,tweet,2023-01-10 17:58:09+00:00,2023-01-10
1612871459717931008,tweet,2023-01-10 17:58:16+00:00,2023-01-10
1612871598851166217,tweet,2023-01-10 17:58:49+00:00,2023-01-10
1612871618564612101,retweeted,2023-01-10 17:58:54+00:00,2023-01-10
1612871717810061312,tweet,2023-01-10 17:59:17+00:00,2023-01-10
1612871793705975810,quoted,2023-01-10 17:59:35+00:00,2023-01-10
1612871907228979215,retweeted,2023-01-10 18:00:03+00:00,2023-01-10
1612871991819923459,retweeted,2023-01-10 18:00:23+00:00,2023-01-10
1612872063089537024,retweeted,2023-01-10 18:00:40+00:00,2023-01-10
1612872243817680902,tweet,2023-01-10 18:01:23+00:00,2023-01-10
1612872252856360961,tweet,2023-01-10 18:01:25+00:00,2023-01-10
1612872305478336513,retweeted,2023-01-10 18:01:38+00:00,2023-01-10
1612872463829897234,tweet,2023-01-10 18:02:15+00:00,2023-01-10
1612872530137595905,quoted,2023-01-10 18:02:31+00:00,2023-01-10
1612872616200798208,tweet,2023-01-10 18:02:52+00:00,2023-01-10
1612872848292413440,tweet,2023-01-10 18:03:47+00:00,2023-01-10
1612872863257661444,retweeted,2023-01-10 18:03:50+00:00,2023-01-10
1612873005876776961,retweeted,2023-01-10 18:04:24+00:00,2023-01-10
1612873026957357057,retweeted,2023-01-10 18:04:30+00:00,2023-01-10
1612873168389120003,tweet,2023-01-10 18:05:03+00:00,2023-01-10
1612873180846370821,tweet,2023-01-10 18:05:06+00:00,2023-01-10
1612873204619513857,retweeted,2023-01-10 18:05:12+00:00,2023-01-10
1612873487160320002,retweeted,2023-01-10 18:06:19+00:00,2023-01-10
1612873509138755585,retweeted,2023-01-10 18:06:24+00:00,2023-01-10
1612873655410917377,retweeted,2023-01-10 18:06:59+00:00,2023-01-10
1612873988732030987,retweeted,2023-01-10 18:08:19+00:00,2023-01-10
1612874136262709248,retweeted,2023-01-10 18:08:54+00:00,2023-01-10
1612874347571445760,retweeted,2023-01-10 18:09:44+00:00,2023-01-10
1612874393847271427,retweeted,2023-01-10 18:09:55+00:00,2023-01-10
1612874463762079744,tweet,2023-01-10 18:10:12+00:00,2023-01-10
1612874558352285698,retweeted,2023-01-10 18:10:35+00:00,2023-01-10
1612874606410403851,retweeted,2023-01-10 18:10:46+00:00,2023-01-10
1612874674471374857,retweeted,2023-01-10 18:11:02+00:00,2023-01-10
1612874672890318850,retweeted,2023-01-10 18:11:02+00:00,2023-01-10
1612874812011216896,tweet,2023-01-10 18:11:35+00:00,2023-01-10
1612874822408867840,retweeted,2023-01-10 18:11:38+00:00,2023-01-10
1612874879027580934,tweet,2023-01-10 18:11:51+00:00,2023-01-10
1612875111534825477,retweeted,2023-01-10 18:12:47+00:00,2023-01-10
1612875426371719172,retweeted,2023-01-10 18:14:02+00:00,2023-01-10
1612875741405843471,retweeted,2023-01-10 18:15:17+00:00,2023-01-10
1612875776294064141,retweeted,2023-01-10 18:15:25+00:00,2023-01-10
1612875799253684282,retweeted,2023-01-10 18:15:30+00:00,2023-01-10
1612875825778491392,retweeted,2023-01-10 18:15:37+00:00,2023-01-10
1612875833378480130,retweeted,2023-01-10 18:15:39+00:00,2023-01-10
1612876472988930054,retweeted,2023-01-10 18:18:11+00:00,2023-01-10
1612876491976544276,retweeted,2023-01-10 18:18:16+00:00,2023-01-10
1612876505239154688,retweeted,2023-01-10 18:18:19+00:00,2023-01-10
1612876687271727127,tweet,2023-01-10 18:19:02+00:00,2023-01-10
1612876806507401228,retweeted,2023-01-10 18:19:31+00:00,2023-01-10
1612877371224494086,quoted,2023-01-10 18:21:45+00:00,2023-01-10
1612877425993519122,retweeted,2023-01-10 18:21:58+00:00,2023-01-10
1612877684132007936,retweeted,2023-01-10 18:23:00+00:00,2023-01-10
1612877863623225345,retweeted,2023-01-10 18:23:43+00:00,2023-01-10
1612877955767873536,retweeted,2023-01-10 18:24:05+00:00,2023-01-10
1612878532799090690,retweeted,2023-01-10 18:26:22+00:00,2023-01-10
1612878541942624266,retweeted,2023-01-10 18:26:24+00:00,2023-01-10
1612878707135324160,retweeted,2023-01-10 18:27:04+00:00,2023-01-10
1612878948748169226,retweeted,2023-01-10 18:28:01+00:00,2023-01-10
1612879122891423744,tweet,2023-01-10 18:28:43+00:00,2023-01-10
1612879465272512526,tweet,2023-01-10 18:30:05+00:00,2023-01-10
1612879541483016192,retweeted,2023-01-10 18:30:23+00:00,2023-01-10
1612879555148058670,retweeted,2023-01-10 18:30:26+00:00,2023-01-10
1612879594981310466,retweeted,2023-01-10 18:30:35+00:00,2023-01-10
1612879609539985409,retweeted,2023-01-10 18:30:39+00:00,2023-01-10
1612879657342488576,tweet,2023-01-10 18:30:50+00:00,2023-01-10
1612879741295411205,retweeted,2023-01-10 18:31:10+00:00,2023-01-10
1612879744516628481,tweet,2023-01-10 18:31:11+00:00,2023-01-10
1612879882530467840,tweet,2023-01-10 18:31:44+00:00,2023-01-10
1612879989057196105,retweeted,2023-01-10 18:32:09+00:00,2023-01-10
1612880152651784192,tweet,2023-01-10 18:32:48+00:00,2023-01-10
1612880179461820420,retweeted,2023-01-10 18:32:55+00:00,2023-01-10
1612880200177487878,tweet,2023-01-10 18:33:00+00:00,2023-01-10
1612880226450800640,retweeted,2023-01-10 18:33:06+00:00,2023-01-10
1612880274433675264,tweet,2023-01-10 18:33:17+00:00,2023-01-10
1612880296474513428,retweeted,2023-01-10 18:33:23+00:00,2023-01-10
1612880374245326849,retweeted,2023-01-10 18:33:41+00:00,2023-01-10
1612880410824044545,retweeted,2023-01-10 18:33:50+00:00,2023-01-10
1612880603854286849,retweeted,2023-01-10 18:34:36+00:00,2023-01-10
1612880694631403543,retweeted,2023-01-10 18:34:58+00:00,2023-01-10
1612880993861439490,retweeted,2023-01-10 18:36:09+00:00,2023-01-10
1612881054112821248,retweeted,2023-01-10 18:36:23+00:00,2023-01-10
1612881073028927496,tweet,2023-01-10 18:36:28+00:00,2023-01-10
1612881109821362194,retweeted,2023-01-10 18:36:37+00:00,2023-01-10
1612881113810145296,tweet,2023-01-10 18:36:38+00:00,2023-01-10
1612881126003200001,retweeted,2023-01-10 18:36:40+00:00,2023-01-10
1612881134005719043,retweeted,2023-01-10 18:36:42+00:00,2023-01-10
1612881145011572746,retweeted,2023-01-10 18:36:45+00:00,2023-01-10
1612881166230556684,tweet,2023-01-10 18:36:50+00:00,2023-01-10
1612881186258305024,retweeted,2023-01-10 18:36:55+00:00,2023-01-10
1612881452211003392,tweet,2023-01-10 18:37:58+00:00,2023-01-10
1612881450147401729,retweeted,2023-01-10 18:37:58+00:00,2023-01-10
1612881456950349828,retweeted,2023-01-10 18:37:59+00:00,2023-01-10
1612881496276144139,retweeted,2023-01-10 18:38:09+00:00,2023-01-10
1612881549745352704,retweeted,2023-01-10 18:38:22+00:00,2023-01-10
1612881700001878024,retweeted,2023-01-10 18:38:57+00:00,2023-01-10
1612881718049968157,tweet,2023-01-10 18:39:02+00:00,2023-01-10
1612881787771883528,retweeted,2023-01-10 18:39:18+00:00,2023-01-10
1612881792708579347,quoted,2023-01-10 18:39:19+00:00,2023-01-10
1612882045398843392,tweet,2023-01-10 18:40:20+00:00,2023-01-10
1612882045184925697,tweet,2023-01-10 18:40:20+00:00,2023-01-10
1612882117024747715,tweet,2023-01-10 18:40:37+00:00,2023-01-10
1612882146968100864,retweeted,2023-01-10 18:40:44+00:00,2023-01-10
1612882169738760201,retweeted,2023-01-10 18:40:49+00:00,2023-01-10
1612882248822362146,tweet,2023-01-10 18:41:08+00:00,2023-01-10
1612882262697119750,retweeted,2023-01-10 18:41:11+00:00,2023-01-10
1612882263443742722,retweeted,2023-01-10 18:41:12+00:00,2023-01-10
1612882272805392400,retweeted,2023-01-10 18:41:14+00:00,2023-01-10
1612882289326985217,retweeted,2023-01-10 18:41:18+00:00,2023-01-10
1612882310818369566,retweeted,2023-01-10 18:41:23+00:00,2023-01-10
1612882344372748288,tweet,2023-01-10 18:41:31+00:00,2023-01-10
1612882376559890453,retweeted,2023-01-10 18:41:39+00:00,2023-01-10
1612882426522370049,retweeted,2023-01-10 18:41:51+00:00,2023-01-10
1612882575101661184,replied_to,2023-01-10 18:42:26+00:00,2023-01-10
1612882684665073689,retweeted,2023-01-10 18:42:52+00:00,2023-01-10
1612882768370798621,retweeted,2023-01-10 18:43:12+00:00,2023-01-10
1612882992992784387,retweeted,2023-01-10 18:44:06+00:00,2023-01-10
1612883052362928133,retweeted,2023-01-10 18:44:20+00:00,2023-01-10
1612883083291725848,tweet,2023-01-10 18:44:27+00:00,2023-01-10
1612883210358394883,retweeted,2023-01-10 18:44:57+00:00,2023-01-10
1612883235024867339,tweet,2023-01-10 18:45:03+00:00,2023-01-10
1612883274237464576,retweeted,2023-01-10 18:45:13+00:00,2023-01-10
1612883349923631112,tweet,2023-01-10 18:45:31+00:00,2023-01-10
1612883492081393664,retweeted,2023-01-10 18:46:05+00:00,2023-01-10
1612883499551232021,retweeted,2023-01-10 18:46:06+00:00,2023-01-10
1612883637627748352,retweeted,2023-01-10 18:46:39+00:00,2023-01-10
1612883661128405004,retweeted,2023-01-10 18:46:45+00:00,2023-01-10
1612883671475752960,retweeted,2023-01-10 18:46:47+00:00,2023-01-10
1612883696159170560,retweeted,2023-01-10 18:46:53+00:00,2023-01-10
1612883778803798027,retweeted,2023-01-10 18:47:13+00:00,2023-01-10
1612884152176766976,retweeted,2023-01-10 18:48:42+00:00,2023-01-10
1612884222045261848,quoted,2023-01-10 18:48:59+00:00,2023-01-10
1612884268727865354,retweeted,2023-01-10 18:49:10+00:00,2023-01-10
1612884283324043295,retweeted,2023-01-10 18:49:13+00:00,2023-01-10
1612884289976209432,retweeted,2023-01-10 18:49:15+00:00,2023-01-10
1612884340035448833,tweet,2023-01-10 18:49:27+00:00,2023-01-10
1612884393256980480,retweeted,2023-01-10 18:49:39+00:00,2023-01-10
1612884468167020555,retweeted,2023-01-10 18:49:57+00:00,2023-01-10
1612884475725156374,retweeted,2023-01-10 18:49:59+00:00,2023-01-10
1612884538719457281,tweet,2023-01-10 18:50:14+00:00,2023-01-10
1612884575730143233,retweeted,2023-01-10 18:50:23+00:00,2023-01-10
1612884632357244929,retweeted,2023-01-10 18:50:36+00:00,2023-01-10
1612884680738541600,retweeted,2023-01-10 18:50:48+00:00,2023-01-10
1612884818085220362,retweeted,2023-01-10 18:51:21+00:00,2023-01-10
1612884818047471638,retweeted,2023-01-10 18:51:21+00:00,2023-01-10
1612884818018156544,retweeted,2023-01-10 18:51:21+00:00,2023-01-10
1612884934049542151,tweet,2023-01-10 18:51:48+00:00,2023-01-10
1612884975967211527,retweeted,2023-01-10 18:51:58+00:00,2023-01-10
1612885254158848002,retweeted,2023-01-10 18:53:05+00:00,2023-01-10
1612885870255775745,retweeted,2023-01-10 18:55:32+00:00,2023-01-10
1612885979647578112,retweeted,2023-01-10 18:55:58+00:00,2023-01-10
1612885996022173696,retweeted,2023-01-10 18:56:02+00:00,2023-01-10
1612886032352960512,retweeted,2023-01-10 18:56:10+00:00,2023-01-10
1612886064456241153,tweet,2023-01-10 18:56:18+00:00,2023-01-10
1612886205149941766,retweeted,2023-01-10 18:56:51+00:00,2023-01-10
1612886272313331741,tweet,2023-01-10 18:57:07+00:00,2023-01-10
1612886319272955904,retweeted,2023-01-10 18:57:19+00:00,2023-01-10
1612886325954285592,tweet,2023-01-10 18:57:20+00:00,2023-01-10
1612886409316077575,retweeted,2023-01-10 18:57:40+00:00,2023-01-10
1612886411966877697,retweeted,2023-01-10 18:57:41+00:00,2023-01-10
1612886433588736001,quoted,2023-01-10 18:57:46+00:00,2023-01-10
1612886943716544533,retweeted,2023-01-10 18:59:48+00:00,2023-01-10
1612886967313698816,retweeted,2023-01-10 18:59:53+00:00,2023-01-10
1612886997890174998,quoted,2023-01-10 19:00:00+00:00,2023-01-10
1612887120548618242,tweet,2023-01-10 19:00:30+00:00,2023-01-10
1612887209367212034,retweeted,2023-01-10 19:00:51+00:00,2023-01-10
1612887233853526016,retweeted,2023-01-10 19:00:57+00:00,2023-01-10
1612887254015348738,tweet,2023-01-10 19:01:02+00:00,2023-01-10
1612887330192527360,retweeted,2023-01-10 19:01:20+00:00,2023-01-10
1612887393153187847,retweeted,2023-01-10 19:01:35+00:00,2023-01-10
1612887454511468551,quoted,2023-01-10 19:01:49+00:00,2023-01-10
1612887465467203584,tweet,2023-01-10 19:01:52+00:00,2023-01-10
1612887660284252160,replied_to,2023-01-10 19:02:38+00:00,2023-01-10
1612887945425391639,tweet,2023-01-10 19:03:46+00:00,2023-01-10
1612888184572022815,retweeted,2023-01-10 19:04:43+00:00,2023-01-10
1612888190028812290,tweet,2023-01-10 19:04:45+00:00,2023-01-10
1612888408845651979,retweeted,2023-01-10 19:05:37+00:00,2023-01-10
1612889097055440899,tweet,2023-01-10 19:08:21+00:00,2023-01-10
1612889194971693056,retweeted,2023-01-10 19:08:44+00:00,2023-01-10
1612889337011572761,retweeted,2023-01-10 19:09:18+00:00,2023-01-10
1612889563994935296,retweeted,2023-01-10 19:10:12+00:00,2023-01-10
1612889579261988879,tweet,2023-01-10 19:10:16+00:00,2023-01-10
1612889694685040664,tweet,2023-01-10 19:10:43+00:00,2023-01-10
1612889719867838466,retweeted,2023-01-10 19:10:49+00:00,2023-01-10
1612890161678848001,retweeted,2023-01-10 19:12:35+00:00,2023-01-10
1612890199935094789,tweet,2023-01-10 19:12:44+00:00,2023-01-10
1612890323998412807,retweeted,2023-01-10 19:13:13+00:00,2023-01-10
1612890379254173712,retweeted,2023-01-10 19:13:27+00:00,2023-01-10
1612890832243404800,tweet,2023-01-10 19:15:15+00:00,2023-01-10
1612890853160194109,retweeted,2023-01-10 19:15:20+00:00,2023-01-10
1612890881085870094,retweeted,2023-01-10 19:15:26+00:00,2023-01-10
1612890901277196289,retweeted,2023-01-10 19:15:31+00:00,2023-01-10
1612891072761561088,tweet,2023-01-10 19:16:12+00:00,2023-01-10
1612891345655369757,replied_to,2023-01-10 19:17:17+00:00,2023-01-10
1612891392283672576,retweeted,2023-01-10 19:17:28+00:00,2023-01-10
1612891651495567360,retweeted,2023-01-10 19:18:30+00:00,2023-01-10
1612891775311482881,retweeted,2023-01-10 19:18:59+00:00,2023-01-10
1612891956694355969,retweeted,2023-01-10 19:19:43+00:00,2023-01-10
1612892226891440129,retweeted,2023-01-10 19:20:47+00:00,2023-01-10
1612892239302168577,retweeted,2023-01-10 19:20:50+00:00,2023-01-10
1612892280922247177,retweeted,2023-01-10 19:21:00+00:00,2023-01-10
1612892461948407826,tweet,2023-01-10 19:21:43+00:00,2023-01-10
1612892464125251618,replied_to,2023-01-10 19:21:44+00:00,2023-01-10
1612892535843880960,quoted,2023-01-10 19:22:01+00:00,2023-01-10
1612892704341430274,tweet,2023-01-10 19:22:41+00:00,2023-01-10
1612892754438197256,retweeted,2023-01-10 19:22:53+00:00,2023-01-10
1612892870368759846,retweeted,2023-01-10 19:23:21+00:00,2023-01-10
1612892888136048640,replied_to,2023-01-10 19:23:25+00:00,2023-01-10
1612893337647779871,retweeted,2023-01-10 19:25:12+00:00,2023-01-10
1612894006517846016,retweeted,2023-01-10 19:27:51+00:00,2023-01-10
1612894047554703374,tweet,2023-01-10 19:28:01+00:00,2023-01-10
1612894199191425024,quoted,2023-01-10 19:28:37+00:00,2023-01-10
1612895277173579797,retweeted,2023-01-10 19:32:54+00:00,2023-01-10
1612896166689255424,quoted,2023-01-10 19:36:26+00:00,2023-01-10
1612896573863632901,retweeted,2023-01-10 19:38:04+00:00,2023-01-10
1612896820719456256,replied_to,2023-01-10 19:39:02+00:00,2023-01-10
1612896817594912769,tweet,2023-01-10 19:39:02+00:00,2023-01-10
1612896951883952128,retweeted,2023-01-10 19:39:34+00:00,2023-01-10
1612896963241951233,retweeted,2023-01-10 19:39:36+00:00,2023-01-10
1612896989758226432,retweeted,2023-01-10 19:39:43+00:00,2023-01-10
1612897090744483845,tweet,2023-01-10 19:40:07+00:00,2023-01-10
1612897106754150400,retweeted,2023-01-10 19:40:11+00:00,2023-01-10
1612897160080592898,tweet,2023-01-10 19:40:23+00:00,2023-01-10
