user_id,following,followers
352964553,834,269
1508862941277622272,13,8
2585300536,8101,12362
1528887864846589952,124,35
1590419642606141442,112,54
192103634,140,23
1522420175739363329,5,0
1412666984,1200,202
1430136010806108165,1,69
1529439767284396032,41,0
1606609505676333056,24,3
1307190773633425413,141,50
990359835530186752,224,75
1440429580007792647,2172,1398
1569131323629109248,5996,7053
1543038093909020672,279,50
2886541941,563,702
1050784541131067393,177,131
887686941248024576,46,66
1423497005641256964,16,6
1434875757394862084,148,109
2324198808,959,297
1168831589427683329,85,282
631310039,1924,948
1453682988307255296,216,59
789058284170973184,4883,3193
1554989100394074112,639,813
1612466821566808069,245,0
1514138322096238593,127,54
1612465937138991107,245,0
1151847488250372096,1,19
117429250,1876,1869
1104579203276500992,290,311
1750362798,627,942
1400855856405700608,140,83
1475256514063519749,4718,5230
1612465175080366081,245,0
1611341395612024838,40,0
323128077,514,257
1612464956196229122,243,0
1612465163378085889,244,0
1533421566935318528,1745,1309
1282317388868968448,3135,10248
1260794211907051520,2794,1191
1531638329292120066,0,3
56908948,1150,219
1461447398,176,439056
304231401,746,573
1488287066052083715,25,494
1274627810095624197,701,275
1507017296404881421,214,47
1037578457687814145,94,19
1263018630935130112,62,66
3166596829,7,5210
134703380,941,846
288434036,846,937
215905007,468,2801
362561564,564,965
1179830343450288128,845,764
349160162,2863,3509
1422657354043121668,19279,19277
844121130407464960,857,3509
788439970067480576,2652,2690
802441658155593728,874,116
817705251180544000,2489,84
1560042995616972803,1,2
2281929114,1382,3111
75553,745,620
1558731338076790785,1056,1547
1252527324072947713,1507,1536
1574712744237998080,576,524
1523721337562406912,46,5
2675955306,1848,2290
3087513315,1576,637
2668650305,1209,604
1071812961314910208,1419,877
1269213998,485,49
871109698249936896,716,280
1472766315836239874,13,4
308002602,160,231
180531306,20330,21819
1428148007954964482,261,2026
2299479537,1305,9406
370095650,1644,28275
472589320,9223,8388
95665759,2871,24250
1526170656626327552,649,442
1558012092669743106,228,7
1290946617802014721,3585,3278
1219330529075449856,3788,2618
1339065555039481856,759,1024
794468568121430018,2481,1569
2936472497,182,8405
1159116831266922496,7,5
1598681672668545025,72,14
1585157649771147264,25,14
761638264218542084,4997,2966
2325745519,126,25
1542546116688097280,6,4
895373999714205696,404,242
69542269,82,47
550382928,1462,892
262484487,119,168
938440215483445248,2109,3554
1472158377736343552,666,272
81060472,636,1710
1451445826677448715,712,657
221286122,132,124
1206390319186665474,151,760
1516953250574082051,107,48
1454672640262565897,9,0
1967044566,1520,645
813514332352954370,998,507
89488755,4743,1890
1186876692674908160,202,15489
1077592602,255,106
2441776495,3098,3372
1060153006891720704,173,473
1494147007388266498,137,192
897818558893355009,175,206
3341420661,241,693
1343515717186977793,47,61
3320859130,770,2890
420888539,2794,10261
1005717590,296,237
1597222790272323586,1650,1385
1412238941986582543,2545,3648
23101207,709,295728
1194295408102641664,498,50
113383563,1098,1688
1514137304297705475,7377,8974
838725492916224000,938,4077
1392776135868485633,7305,15456
1420138040027193351,137,183
213730462,956,13792
777752856472514561,250,120
1430192862776287238,177,879
1521347565354164225,4458,6484
1489685854843174912,2557,11896
1521672102717186049,506,3489
1577718830,79,154
1591744132204068865,184,51
388143556,1354,14183
1218339454479491073,378,519
1565321823528833024,379,439
1513142790993035266,75,20
489662233,3563,916
294729093,1809,23559
983984134161911809,29,828
1463575185185984515,22043,38945
52532402,1353,1889
1591383461893672963,109,835
528417673,28,66
1538852326450024449,2,4
1501221004307222536,2,0
314185609,8762,9739
382686574,572,72
1606688064310476804,4354,587
1161312215179374592,238,303
1308311498100486144,48,25
200661073,8075,8006
1574744337887412225,347,126
1540012947044347904,1126,596
1250786304687775745,832,542
1486316417196728325,1559,176
1483391412032847872,787,333
892648886636081154,227,141
1173905750,598,621
1531285327360446470,59,30
1585872471399362560,12,4
396626157,557,94
945625277383798785,580,281
1172357958048632837,214,533
126038991,1120,6840
1558682766232801280,121,44
1279022095846924291,1581,1681
1240260323547836427,422,679
1584163561743740928,1994,51
1391742810815188995,268,599
1461285733793161217,130,88
1599423163766407168,1157,1352
1216860325703606272,4720,2977
209700946,7269,7311
239732081,979,987
1463858436030951435,0,6
1253873859964608517,162,136
3823351341,919,858
1559561800273780740,38,15
1570048126387621889,6,4
1115964562560442368,7581,7344
1316269310159986689,762,4161
790150819005997056,7749,9514
2865505923,252,227
700605640071221248,6,581
57313997,4374,7159
1103307667672649728,1181,452
1201759919843762176,93,120010
1584570192008384512,962,1385
2968522461,136,772
1001128025474371584,102,75
992914117,2901,3632
27834781,1901,2061
161291032,1740,729
3313948672,510,544
1440513832577765377,7466,12640
25980607,5941,5995
1490157000860209162,206,150
1328260377013067776,661,965
1244656679586676737,1652,2100
1436912426658643971,189,16
337162101,657,92
452130672,1262,354
1612198655796334593,75,20
854772910682234885,1862,137
1607255954873278464,1,60
54189081,2202,8714
471143047,976,9848
1141842857675935745,890,314
938009144375889922,627,365
1590761342612697088,24,51
1532971777,2335,3106
1441273782388154377,160,184
107101086,3606,18446
1568525354163380224,246,50
910812119213445120,396,163
1599961694381363202,796,741
785778947443167233,249,403
1489076464041398277,1696,4428
1594969519898103808,5,7
1444066015,3845,1337
1337789907847294980,1340,1373
38910286,643,418
1612191350451048449,114,3
1520467632062799872,16,8
842478374576513024,1085,3188
1418192433498689540,158,118
1484703324397993984,325,637
1261541948239695872,1047,4221
1727892619,81,295
376270396,8320,8912
1266296700450160643,406,805
1464074526359052296,438,380
822383047534219264,1365,936
3300348927,2017,1832
1600764360028086273,0,1
1473705514806743040,121,545
3308166147,1527,6775
1527173849468416000,6,6
1559526185738317824,528,1347
1113916869562576896,1504,429
3042683141,4917,2250
60146545,12,19017
904018117608824832,1611,2036
846703849897414657,600,5505
973641812370972672,27,429
1537664553101987841,27,11
1480378391064813570,391,273
1422151668964098048,1781,2678
1348175481049284608,6703,21871
1191277540133892097,1,99
1556722634,686,1229
1568141979082698752,20,39
1594505344793083908,88,23
390677336,2529,1017
1309170532038905857,435,3143
834405799598366721,720,1297
1597365407953756160,10,9
974225387201941504,510,12381
1413583087301062657,8,6
891509460698636290,5847,5818
1543661532298428417,5091,6087
1491111468401831937,324,716
1542760681845338113,8,20
609489703,12,34
1609844869396062208,2,2
226140741,634,12172
1451932515669708803,262,28081
27000767,4877,83007
126160384,2033,1964
568964389,3003,2358
1592979811785392132,333,251
4735441456,613,379
961108221305016324,3134,682
2953021036,3011,3482
1483308465351434240,52,4
1293218641962565634,201,103
1143104135711141888,78,49
99858047,693,36
812562302822129669,7102,10288
3283841472,3564,319
1545711155670265856,6536,6733
112201881,14884,23927
1121608051369209856,5512,16433
1565596846248333313,300,706
1510842964595310592,74,6
1502772270443515906,86,15
701213832,1864,4813
1403724493130928133,11735,16183
1216011587909292032,731,81
1028019548,4028,40964
901126113325338624,8207,8816
1502221157398843394,2836,3019
1575849870761807872,131,27
25624303,44,88
1594621726717100032,25,19
981111944009732096,6041,5727
141548690,247,70
1537178928309223427,8,13
2278756655,222,197
574051283,1465,1007
1588727833677164545,292,39
1609822206229643265,67,223
1288395977024389120,6260,8594
2772647082,639,579
22477880,2029,3384
1155504769647239175,403,64
1405832399750062084,8826,15356
4842797655,270,1508
125305134,542,19293
65876323,295,2477
976166899,3176,5737
1487651528534278144,276,3958
1444607693453365248,924,6364
50084549,7776,7063
121792945,1344,1637
925965364160352256,4996,2684
1316041683272859648,378,874
1609894374,916,3258
1311601329165533184,308,1430
996333371621085185,129,4102
20452430,5755,22111
1594307600958468096,2537,1466
87451565,1990,2701
994542595366731776,178,3789
1569588076825182208,7,1
1600027267375276032,2819,779
1354399168647876609,1342,1873
260610773,8948,12870
914787950642135040,209,143
933795606287585283,653,792
1537075976588468230,1,5
1153023475415732224,392,310
1436913819893129218,17080,41931
877102846436450305,35,8644
1148488272236204032,14,258
1520883152474062848,830,853
3186312381,977,4340
316659725,971,2630
1557647367683379201,57,27
1554378319436648456,3,9
778916560933040128,23,626
1526100319285186561,895,2030
1114002356067127296,3388,6522
1587702615118204928,1,311
763079882461048832,587,363
140844443,18320,43358
1451430628964978692,33,4
1028833401250275328,1765,17467
1141279096065929216,805,815
1595356152451170305,89,66
3303375950,2676,4140
1454646130105466884,3684,19707
1395825627517829125,3120,662
397453497,1054,653
1125483150472146944,1620,6355
30185126,2182,14528
1604060461564981248,28,28
1292307567171911681,3968,14575
1601522417738080256,3,88
1519512730906275840,1362,4635
1547881614876635136,49,7
1434055039308365825,7,7
81582883,243,93502
402344185,1473,955
1423671189344378889,255,37
2261609270,560,89
2345449561,7134,10496
3288246911,793,835
172726892,3011,46372
1405769144536952835,104,305
280949688,1593,16471
1458827276859031555,8106,7370
358193757,2246,8415
1587753406394793986,816,1157
1186340264757075969,5,576
2915198523,7869,13415
143130200,147,125
142414378,395,45
1585941386636959744,10,1
1101022981608869888,4906,4550
1118553026715844609,1367,1035
1247568129061875712,2725,3054
1241706259151228934,45,1857
974223785531494400,692,715
909123867939131392,1991,1417
1453066727412076548,27,888
1339548480738570244,150,10
1345631680560680960,5006,4574
1586307108643180545,1,3
819193855811682304,26,64
275920851,998,10173
1288060233290571776,565,257
1471279542757064704,601,245
3288609343,324,240
1589089490328379392,679,1387
1021422573010268160,449,211
1448832799536865283,567,22
1580945455722401792,30,97
1518241637247291392,1471,1901
1567955032082976774,451,498
1405480404950294528,1418,2079
1473541759405854723,2,7
821308383475023872,40,502
1542909383490813955,2353,2689
1581940481851654144,4,24
117501110,1046,5914
14639065,627,38566
1529012954091253760,11,302
1317803713600212994,13145,13791
1170977143158910976,1912,2407
1049363221923221506,481,5354
1487751849130496000,7803,11844
867957499365916672,2294,1402
793381268553687040,203,193
1031788931681988610,29086,30508
173591614,4998,2675
1540019806874677248,2450,3155
4259997797,3998,3828
1554346644438544384,89,158
1527133720100368384,19,3
979850508,6346,46789
542935303,2824,7333
1388149481825214465,560,6858
1049869498742919170,65,150
1358743889276903424,654,7413
1444331595561725952,27,1
1552203731315617793,42,12
1077587529967304705,1227,471
1531536901215338497,1716,1733
1609511881064214530,56,62
3888378514,1579,3543
463646309,2818,972
2419417476,1616,18049
1411656105269239811,2475,3149
1189925780328873984,2376,3797
1481532983366791170,43,1114
820530573722656768,5944,7723
32499511,962,1986
1598240643289321472,3582,3307
1523658693459406848,526,2828
1469300786,26,32
492677033,6166,5811
1488856059515002882,45,20
1513198220,5461,5470
342670912,1271,4467
1396484258,1005,33502
1414033340030586881,797,186
1434149869623578628,1831,1327
1536529566709059585,12,8
704946808779350016,784,604
108308526,45,467
1589786891108331520,7,9
1682496764,101,5323
1205475161278963712,21,261
1090136455387721729,118,181
1456790415739392001,47,27
1581814465661587457,4,21
4778850694,1638,926
95199214,9467,8598
1425482665004703748,6,10
1187322273595834368,1205,1376
1463415098546917376,4,3
2829133958,595,698
1368812060935475203,55,42
1117463319013494784,6,8359
1103423347,58,12
1016779125670010882,3612,1613
1292736982863319042,9,6
1261410993806045184,130,46
787397904931524608,524,1835
3439512100,1330,1617
1017851168,369,39
1542916777096904704,241,892
1560303742880256001,159,54
1053039686657167366,207,384
3142901248,447,3368
1343496363951222786,87,31
727888915412193280,35,29
2242056621,1003,1253
989102792169213952,18,8
866973913284132864,98,27
1581964085272670212,10,4
1588505086505848833,239,248
1490592242339561474,25,21
1220832741991895046,270,187
1430410380145168388,0,2436
770727091939713028,360,609
1372584764515885059,434,1259
1577602763273691136,0,607
1606632151348174849,647,676
1515263954104193027,5,7
1580128362529697792,750,1196
1489607602518560773,223,1561
1573672886627627009,1343,1926
221320213,186,798
1526960432938127366,28,10
1606241988470530049,16,3
1572912259298627584,0,1978
1423283328942182408,23,35
1543998604691443712,4,1
1543854015875784705,390,390
3039444710,123,51625
1570746493761622016,0,2401
1468569482469986304,1,0
1512416746593927174,0,2463
2934092230,9408,9096
904693909829365762,1033,2692
1585521075760177153,31,15
1558477628012539914,0,2251
2543276473,557,601
1477927085846908928,36,9
1511341698,7597,10009
861145671302348800,3667,295
1340313722527637506,36,12
933578932749832193,460,122
186080742,310,162
1476702606,72,52
1558500534788575232,0,2396
1433656225082740743,5006,328
1524212582134915072,19,10
8400122,244,271
18376705,2806,3499
782926818483449856,145,16
1373887129323929601,0,1104
816215597688164352,0,1452
3343463884,576,709
945619236571045889,4125,809
1422142141053030403,21,13
149106359,4915,3820
14316221,2100,859
1372192448261152772,131,40
1088102205670998017,563,2199
596819488,557,34857
1596347036193865728,202,92
136065945,1119,828
3299023529,455,154
1596907026751410176,65,17
259958618,135,39
1162574817570230272,90,39
733684440317190145,1949,1665
783520298058514433,63,41
1293261925682274304,14,10
207173690,4951,4542
1256898030051172352,120,3293
955892384,551,167
1553335789949681664,14,0
1374735250102755328,77,20
1583004966553280518,136,37
295145053,195,88
627325593,406,2113
1536785678775767040,25,23
1562294454127509505,44,61
1496441089724719110,76,32
1494201565586280451,30,16
794902173297491968,204,66
1204779597092573187,490,566
1171703001314222080,2479,807
919586916,793,686
1458722765503180803,307,191
855165399184408576,2658,1074
1489786915155251200,311,80
987196865715163138,77,232
1177083624,2796,1508
4918861281,163,102
1125005561408434176,57,28
1027489443257638912,2,281
1405815470226239488,60,54
1157781883,927,777
136697078,724,497
513755497,963,2016
1612337171100495872,0,0
1398333079870078979,179,90
1403214761660096513,19,3
17482046,34,568
711905682044235777,822,336
1444744689886785539,184,32
1369220899925200896,111,31
1573869997004587014,581,1373
1582978133401096193,1630,582
1404131723617574917,126,104
1345724257,41,48
37888636,1969,656
819797362876895232,153,21
4894653012,840,1113
123440497,1527,2010
1564865388218724353,3,2
1532356307113623553,124,33
1106610379323523076,5612,11284
1358452747213758471,350,272
461250688,5989,7463
2970227034,382,39
1404794586208292871,217,125
732594320067330048,4995,1463
1321826575768199170,3105,1044
1588987902490550277,45,4
1555216843995877376,817,50
1015981834306404352,805,2393
1306454067628056576,19,13
979617807334703104,346,155
14461963,1975,15683
1601460816472965120,4,4
1434606523431407618,348,3781
1380673789671837701,26,34
1401180712766636035,28,10
1076040160670699520,245,104
1574258637463494656,2139,1165
1126240372030615552,482,631
1574743770070798336,2190,1145
240032720,2366,6312
1302228340649197568,638,309
1404879073323667460,3826,1294
1576171641062576128,2169,1155
1585311885649321989,409,220
1431603921043091456,60,13
1582413038979715082,2257,1133
1274973212301017088,536,23
1440169373038047236,193,57
1346307594768457728,158,244
344516566,3525,937
1307793069719392256,1435,310
1495043234908704771,64,726
1476369375938564099,28,7
1421859300922871812,10,10
1582411770626727936,1945,1109
1437334097836216321,32,13
835401798307426305,2859,1730
333394208,1575,1292
352984562,636,483
1432926472054796293,172,15
1412731611334864908,88,148
1410641828852994051,4937,1839
1344158817555152898,479,1458
1124997831964520450,1430,446
2195427924,1559,457
76849507,4967,3139
910743452861718528,2891,3437
1584523769648914432,3,4
1380231520712077314,110,57
1322560116,943,9002
990336958906937346,933,1075
215951181,1071,1076
782726996291940352,4698,469
1604978816660787200,12,5
1285622096970776577,124,85
1578301763467333632,0,3
47860297,4421,2897
217914417,1032,2280
1405051781449617408,2508,1242
1130351696566079488,27,33
1485168441958940677,197,611
1588060003218460672,12,14
1508105503074922503,564,780
1497256383628169221,74,124
151562233,372,155
1584317442859352065,8,1
1611751991440560131,129,55
1202046251643985920,551,12951
1704476599,640,972
1563311141643726849,256,8
1457010757527224321,5,6
1368503138840322050,184,139
886759466707845121,1823,236
1536338094462365701,77,25
1977946308,1077,1313
1393734114340081664,2684,3189
1052314985001611265,12,0
1535093995092987905,284,17
1209420249285611521,197,34
3432963233,1332,1367
64953423,4994,290
1545871741779574786,1419,569
710766734278578176,17651,20203
1209484981212532736,990,650
1578058620490637313,39,17
29755153,5001,957
1496667023518187520,51,37
2467568946,2297,1315
1376504203720282114,411,1044
1476763469521297408,4080,2713
82238110,187,3
242703439,90,63
219708028,364,81
1066384310,854,288
3394152494,15,142
1508654737507373068,461,1178
1466377231765180416,119,34
1581126827183026176,33,2
1486611909990391810,123,13
264115689,2395,1580
721372081468895232,41,16
927485197079031810,330,59
1411351063500836867,4447,2422
1466269148174958598,237,168
1237175026933288960,804,1505
258700027,1981,1054
877802093465272320,4868,2005
446388764,3317,36581
1919145702,371,190
1466598098214477824,3125,1022
1102692000581730304,4632,294
1595666507349905408,316,121
1594140750375165955,134,51
3176901464,8431,14219
191338927,1308,1923
927951204176429056,39,399
1480011012631785480,614,215
1573533591052890112,2277,592
1538858135426805760,15,7
70233970,1544,687
175113110,39,4618
936204496912441345,1153,62
727774584108400641,252,479
169698107,1254,700
3311516000,1092,263
191055411,0,45
3180214502,127,30722
75237089,986,566904
3023971604,126,895
1569962400639758336,220,50
793818497713213440,3110,2448
1508738674665660419,2036,771
53346483,283,463
1384076194685939713,469,85
1594639972065124353,16,0
1244582984398688256,23,471
1467170382687920129,3059,4860
1394668219596640257,84,47
1000975925951934464,1939,237
762962300173062144,1460,486
711710800977604609,4961,3849
1494391838421262341,642,1755
1514835810730012673,94,713
82301266,610,464
786561383236243456,17478,20245
61163225,3192,169
1454521532676411399,1006,398
15377387,1148,212
76096550,1115,1589
1487012384183144448,976,283
1236148681952202752,67,1
1589975942218194944,73,7
505881847,23861,25877
1488748657255981056,6,3
1462393027138260999,4,3
1610926329440120833,19,4
15033793,16,1308
1545371689638588416,4,5
785487826787766273,84,1
230692566,1092,497
218020516,563,2092
780453435787313153,17133,19011
162070204,1046,1063
1438131468115480582,4800,4131
3098069532,135,78
268887682,4976,4005
1604611855489454081,57,2
1456019004863172609,617,513
1570750416530604032,4,5
1549314654,996,1016
1085316960391434240,1526,885
933108189557428224,65,5
240851123,19718,24212
1610040917079064578,1229,370
338139114,1114,8800
427991968,4746,2814
2240408695,5001,591
1489411259502108677,1,946
1394280362826604545,25,30
1371075909726375936,1800,1740
302142811,4931,3985
1291991061339017216,2593,157
38837467,11336,12040
1568698227272155138,153,461
1212074041823002624,698,1101
1584910617474899978,84,74
1473840884538085378,74,2
1591738608,868,720
755057200901398528,12523,11513
894292836,9446,24225
1502096954628587520,496,1060
3898301139,1367,1135
1206676955724161029,2297,2514
217080099,1085,1069
1411703958595248130,395,650
141282169,2575,1515
713432735210188800,4256,1236
1585209542685622273,170,29
844173103613796352,0,3262
1307329318050291712,389,529
1593793454638710784,462,465
2911259025,531,747
1510207341861523456,350,324
1203961120375103488,1645,3622
1220532323969642496,2192,2962
1586770034038345728,19,4
1534016563300290560,1584,157
1595185362808188929,16,32
1053619480327307264,177,69
239084206,2144,3052
1465201453455138820,1383,563
827813052804378625,857,1069
1465205161677099022,2924,1157
1314491758445821953,825,186
1046843418024898560,5397,5599
1603084499675324416,76,61
1368158497972641797,143,41
781930376721752064,2199,2560
1584397077219446789,109,64
2866558317,435,460
1587798383682588673,104,41
41797059,1540,4883
962464269169254400,193,28
2469820280,58,41
1051015597318963200,4982,3381
2165775744,218,1449
1107065208369864705,96,396
2917514307,134287,182029
918048706741465090,282,179
137081027,4973,3565
2363827933,1545,3947
376077705,1449,269
1278409566192099334,4162,1063
904113618,305,64
133450171,3172,1039
1298111731840032769,202,511
4194722993,222,168
1138094229341843456,104,113
325167265,868,1060
1458079246719623174,37,23
2906759304,682,1562
1472045457358536707,5,13
1044825771427221504,21251,26263
1171933766736142337,262,166
3086551061,9,6
445261401,1045,20899
1343237680608505857,292,1123
249036112,520,1580
100281888,50,7
1217518373954699265,109,0
1404262428909527043,1,1164
1257437388038705153,122,15
91548938,1297,1198
1514515055307591680,1638,1747
728886859049381888,489,593
1586025557698953218,137,22
1610336237667160065,1,0
2955577419,248,192
1306682390140473344,1749,85
10839562,1270,14694
1446201727737270277,208,63
41109933,1249,1811
3007407272,4927,4395
133050575,1429,664
123799426,1066,894
1293573379522359296,1031,611
43140228,5175,5177
847234165309194241,372,999
1481956029202157569,247,24
1270615348115582976,28,400
388357730,5000,918
776300967738368000,1275,517
1599237793,1386,458
17663345,704,743
1558986333141475328,72,1
1517349371716591622,1923,520
1377246613245165571,321,333
1047491902034071554,275,158
1504351095111524355,92,27
30243445,1818,14062
1367525909067104263,602,408
1511080655827914760,163,108
608262483,4939,2480
1033675611783524353,369,263
322160102,963,9680
1511733318768906240,208,128
1511735343451713537,186,113
1283351211735949313,2268,3291
1064235343786864641,2157,4013
484045227,1278,545
1511070870260887559,291,130
406801946,312,267
4687828062,650,247
195169617,2879,539
294344260,816,1030
1245692397985705988,266,311
3079906967,2298,2143
4800838892,3117,2032
1486931830473326593,489,299
84284734,1563,3637
1007556103364861952,802,674
287194246,1651,9175
476578392,3649,137441
1103363068132655104,1497,271
115978171,5004,812
1056686549130199041,996,3745
1150784331612340225,888,590
1530437826864549889,38,64
2890433914,1788,2064
1516736349633531907,5,22
1592514125686804480,196,42
1508858399034798080,5,4
2377596013,709,5878
1532021019837440002,1330,152
1728845905,24,82
1512156140443942913,2015,529
1009899149129494528,597,292
1423202343718330372,10,1
3361539734,3338,3144
4352481705,386,183
1600632681015943173,64,4
2517771992,151,12
1423171372205834248,3,5
3570055337,6467,5874
1154320847521406976,8011,146359
104736957,1225,277
2600016282,4936,3250
1713416472,425,656
1493989993072795653,329,76
1453021024891465728,173,171
180861058,651,1814
1600846775581282304,114,72
1467870644532514821,5,10
2154476581,460,235
834401906936135680,372,412
1461325008802922503,15,1
262147143,188,92
4029873793,1472,383
3237738726,184,42
1329775438802116608,382,242
1491953893810528280,582,587
1041190580,2528,2464
1356984385979904000,20,2
750402654803820545,441,337
1536704646437216257,0,3
981885028446728193,1798,281
1511349813182595077,30,32
1388936209565581314,415,17576
870116783188987910,512,540
851623879013302274,142,2
832228502153814016,1118,618
4081064652,95,486
2952276812,380,22393
1476184045939834883,43,2
127205204,1067,930
1272860649882861568,225,253
2596698967,208,250
246486168,2136,201
2830563780,759,1546
23956896,578,262
1210585802,834,335
720796507558035457,12373,15140
1199850950871199744,291,216
1579947064070381573,0,0
1143013751492423685,1862,1080
1171925417823002624,370,848
379345755,675,1789
1000060823321169920,3255,1501
65568737,59,220
1148727388798357504,16,204
1352080531177914368,5001,227
1550730591271653376,1948,257
16511904,150,210
1438852465110224899,168,73
1501125537594744833,2,2
133723974,3134,4676
53356967,791,194
2359549314,507,2222
1542484836434120710,217,44
1467865165009809412,356,71
1427965116734136330,274,127
1535290203044446208,14,10
1136165112736206849,587,55
1579100331505782786,4,5
1425483242065432579,12,5
4291306874,1020,8622
1500493878037815304,71,1
1362289229829660673,102,25
1546171015796953088,19,3
220378314,2692,12652
3019198350,446,1076
25117040,1198,166
1510888742352916487,57,28
1496460601073467395,4,5
268423865,22,1119
1197004939358162944,4774,2216
1423241771086094339,97,32
1515359457189904384,3,0
1581599868572704768,4,5
196498277,919,368
945384288085839874,445,576
1498080902886350850,115,28
78336042,247,3016
1599131363336151041,464,53
1477639334064918528,7,7
1437183556309032962,73,2
1466217481,14087,23277
1485234566675656705,616,459
1468942994388619265,36,16
2651190033,722,285
1532724534775754753,3,5
1428366991799119877,228,111
1131893401220190208,122,260
1200670314839126017,76,1226
1335921735770714112,988,396
3338560990,287,1560
1423233012599164928,18,8
1258023390671224832,5651,6732
1451569036978835457,4,0
1451070818872528896,166,21
1163843028290641920,443,1888
1565550559662223360,6,2
1527204259787202561,6,5
1519089275580600325,254,40
832517495827243008,855,1124
1428365084011601931,158,111
1426107572390559750,48,22
1512440195924512768,9,6
1527165292753068034,1,3
3512700202,1636,1716
3300452504,381,5298
1511419001636855812,265,53
1392977765205348352,35,38
26176832,978,358
1428360158090960902,251,123
1610628358030917633,14,6
1163988071353901067,3498,1479
1478030755536142338,7,7
1045975208002236417,489,108
37396883,998,161579
1577899886661758977,15,143
1597255825805885441,2311,487
982623741967417344,1288,14696
76708850,1400,479
1486587765277937665,226,71
793919903472480256,5002,2677
239727300,366,30356
775784151257587712,5025,4255
307803264,1531,2763
741359226098851840,137,28
1060549710832979969,299,242
1594264314038214657,365,267
875117616,2213,276
52171822,2136,3969
2424835575,202,298
848575543645618176,372,176
1612118934035079169,0,0
1476778356943302660,9,21614
2914042170,1107,1675
1123370104538976257,102,11
2340923810,3552,3385
713012688281026560,496,395
1133863240331665409,352,237
1126789255513235457,1564,368
1872184933,339,996
1511495314242519045,117,514
1307148114,491,581
1081419376639856640,702,3455
2660853569,4053,3460
975377612670492672,823,1430
835515897250902016,404,823
25288453,45,81
259386077,130,4232
957093068599189505,1534,2299
46456961,211,1011
1521168249458733057,196,27
1239805428877283328,88,255
144588063,1080,995
62434611,5004,4441
109412742,419,615
1067095724280684548,428,248
1385822540908568578,44,4
557655597,1470,1281
920075752082759680,6200,6188
1427974346434297864,240,141
890844439442325504,5375,5129
1301300345046532097,1099,1509
937957415273861125,673,798
1612107514773913600,240,0
1021407042152685574,535,245
1612106271515377664,240,0
1316019709,2124,934
1581623214907994113,73,69
2344005566,4319,2029
1160559440661291008,1579,1567
1429108029249699842,579,196
755693505394122752,4103,3660
1177201508372189184,9,21
1476340481059606531,204,1528
16707004,100193,91332
331632131,3961,6453
1350809887006142471,1020,1679
1367946018772443141,107,106
101444951,20791,24739
1587136712206974976,51,6
1153882818159579136,291,44
1287130633853186055,135,60
1188353377689690113,21,79
1356221893,786,7836
1367426139564634114,36,15
1589242346633191424,1069,179
883734415834316800,201,230
1117164221970644992,662,279
1077030151,2020,5373
269571725,411,803
1612096084838326272,255,0
1612096220129812481,255,0
1243941548166909952,1510,2041
1347330826984443909,6594,6330
1520596991436541952,2433,1429
257554102,1859,368
878919536493424640,801,1299
1472290257521545224,2601,2092
1036886641313337346,152,351
1539665356163190784,381,47
1341358400874008576,112,126
1481380816001409025,296,373
1525382381447786496,3217,1519
1389891959142060032,225,322
1303022074810818561,225,3028
22256515,2034,15609
53603910,590,412
1241005989480083458,149,85
1367651870,262,588
148643606,832,1288
1522169985493532674,33,28
256594422,538,423
1199375299030462465,3399,1891
472751547,498,206
1067603256,689,179
1075858292,483,604
621183604,987,476
472668352,580,870
1550015958034808832,410,197
29504533,536,2639
46798277,2440,8673
1454120602126667784,1327,728
984524579765923840,158,44
1504846923206901766,66,111
403390362,1152,1404
1369255626380050433,257,388
1273948328884146182,546,151
1288568250721275906,281,159
1332408644,1087,1150
22820873,3870,1146
786552896,3138,2801
148848860,140,123
1198119728591646720,1500,1232
1222146367943888896,21,63
31821134,1316,41
1278222690155991040,1447,2093
1517758951802257408,298,193
2438153373,305,694
407232598,578,544
1399630304,2632,1321
585729788,152,23
1136480616285786112,68,6
1601439952470159360,897,553
1602197462697246720,7,0
1462815762351935495,512,163
1510721998976077832,1766,1596
1354096219707076614,273,55
1576878617753047040,5006,786
1000792711161499650,0,0
4904981741,211,34
1195708188831748098,366,181
1451225133083873297,33,46
3353672135,9076,8584
37655765,1719,4266
1516353767372902408,126,3786
1549676506896633856,60,62
833998650145546240,5196,4818
1536817564394872834,183,51
1080703628682264576,55,9
1166061487732998144,702,985
29157243,94,51849
813167227306409984,453,549
1086737232013213696,122,103
1538418084171911168,110,32
1491665170459992070,156,201
2374308788,2521,360
1509874395950452739,69,43
996990022849998848,284,135
17527769,3381,1070
373452675,2902,8778
1464644034979418112,531,116
1502895614626975747,27,0
990734076129808385,4699,3734
380487157,9305,17795
1612063949192658946,0,0
1612063947921756160,1,0
1288776509751091200,3153,770
1426192159200452611,1069,506
819053643567656960,108,97
70181538,4903,1988
1235851359129235457,846,188
1514002174564577287,1322,747
161763197,4994,3593
3346339708,163,137
1468844215878750209,861,2237
56986684,4769,5185
2740147945,116587,114052
1294235931445211136,45,49
237154337,4927,10045
2790930764,4941,3737
1137385517215969280,212,14
20086257,5009,502
19821265,1546,2988
1293198851617300480,5001,512
905021510120648705,1161,966
23024287,7822,9364
1153267196119986176,757,1294
1551550576483512321,126,86
773990252386127873,3494,4486
237719540,2790,2341
470969706,3701,1123
3108580067,309,511
1446280983536447491,25,25
