user_id,tweet_id,tweet_creation_date
16093478,1609520078470451200,2023-01-01T12:01:04.000Z
1507069987504234507,1609520246112526338,2023-01-01T12:01:44.000Z
39961535,1609521255220232192,2023-01-01T12:05:45.000Z
990238068,1609521527766089728,2023-01-01T12:06:50.000Z
398859070,1609523309812617218,2023-01-01T12:13:55.000Z
1403861754808049666,1609524112589815809,2023-01-01T12:17:06.000Z
3512757083,1609526353744875524,2023-01-01T12:26:00.000Z
1586656164535685120,1609526602609659911,2023-01-01T12:27:00.000Z
1049363221923221506,1609528203646754819,2023-01-01T12:33:21.000Z
1139174162,1609528260773158917,2023-01-01T12:33:35.000Z
247821724,1609528878833229827,2023-01-01T12:36:02.000Z
314535201,1609529058164973569,2023-01-01T12:36:45.000Z
918202831,1609529124925722626,2023-01-01T12:37:01.000Z
1587927618166333441,1609531116150571008,2023-01-01T12:44:56.000Z
1112027520,1609531828272070656,2023-01-01T12:47:46.000Z
1193120599247224832,1609534247580090369,2023-01-01T12:57:22.000Z
1313361618877648896,1609534620466573312,2023-01-01T12:58:51.000Z
988858824890044416,1609535204976197633,2023-01-01T13:01:11.000Z
61456023,1609535426389237760,2023-01-01T13:02:04.000Z
10058822,1609535646879694848,2023-01-01T13:02:56.000Z
988858824890044416,1609536465456828419,2023-01-01T13:06:11.000Z
988858824890044416,1609537720484872192,2023-01-01T13:11:10.000Z
26486556,1609538049922273280,2023-01-01T13:12:29.000Z
1608464133707685891,1609540426096312320,2023-01-01T13:21:56.000Z
22763833,1609542458580287494,2023-01-01T13:30:00.000Z
88116879,1609542598087282688,2023-01-01T13:30:33.000Z
988858824890044416,1609542999955972097,2023-01-01T13:32:09.000Z
1609536950008164354,1609543524575502338,2023-01-01T13:34:14.000Z
1276651360247787520,1609545350242607104,2023-01-01T13:41:30.000Z
2765103964,1609546507501408256,2023-01-01T13:46:05.000Z
948593357151981568,1609547818569732099,2023-01-01T13:51:18.000Z
1585589059,1609548478220308481,2023-01-01T13:53:55.000Z
104974531,1609548792180637698,2023-01-01T13:55:10.000Z
828660261452120066,1609548989069672449,2023-01-01T13:55:57.000Z
372299022,1609549207379275778,2023-01-01T13:56:49.000Z
165329952,1609549912584196100,2023-01-01T13:59:37.000Z
27648752,1609550268084912128,2023-01-01T14:01:02.000Z
1179077092320960513,1609550458011676679,2023-01-01T14:01:47.000Z
1306723975574282244,1609550579960872960,2023-01-01T14:02:16.000Z
487531221,1609550707207671808,2023-01-01T14:02:47.000Z
1014914029758894080,1609550793740369920,2023-01-01T14:03:07.000Z
150688427,1609550901693251584,2023-01-01T14:03:33.000Z
1036713278846771200,1609550943355375617,2023-01-01T14:03:43.000Z
2916212686,1609551220364005379,2023-01-01T14:04:49.000Z
159182079,1609551769310466054,2023-01-01T14:07:00.000Z
988858824890044416,1609554330499039233,2023-01-01T14:17:11.000Z
88116879,1609554673874407426,2023-01-01T14:18:32.000Z
1290122627043020800,1609557056444399616,2023-01-01T14:28:01.000Z
1580467202,1609558117762666497,2023-01-01T14:32:14.000Z
1269107130776223745,1609558689861767168,2023-01-01T14:34:30.000Z
1542787827993288707,1609559832603856897,2023-01-01T14:39:02.000Z
1276651360247787520,1609560338550194178,2023-01-01T14:41:03.000Z
1598306181759500289,1609564045056659456,2023-01-01T14:55:47.000Z
988858824890044416,1609564148764917761,2023-01-01T14:56:11.000Z
14229632,1609565132413075460,2023-01-01T15:00:06.000Z
359068133,1609565177887817730,2023-01-01T15:00:17.000Z
779429942425628672,1609565199010250755,2023-01-01T15:00:22.000Z
988858824890044416,1609565412420685824,2023-01-01T15:01:13.000Z
1306723975574282244,1609565740444651521,2023-01-01T15:02:31.000Z
1036713278846771200,1609565868295430144,2023-01-01T15:03:01.000Z
22626195,1609567673532252164,2023-01-01T15:10:12.000Z
874394695,1609567878822465536,2023-01-01T15:11:01.000Z
2444237406,1609568331383672833,2023-01-01T15:12:49.000Z
1042430730519760897,1609569938418679808,2023-01-01T15:19:12.000Z
849666375920603137,1609570187673567233,2023-01-01T15:20:11.000Z
49000836,1609570864634241024,2023-01-01T15:22:53.000Z
88116879,1609571907451637760,2023-01-01T15:27:01.000Z
